filename,rmse,nrmse_mean,nrmse_range
treated_bbr_esmond_data_sp_ms_07_07_2023_predictions.csv,10.243132771255805,0.011291251053599693,0.18081642990249427
treated_bbr_esmond_data_pa_ap_07_08_2023_predictions.csv,35.521847593627264,0.03935316844257134,0.2134332964378547
treated_bbr_esmond_data_sc_es_07_07_2023_predictions.csv,8.59491250635107,0.009652995525615975,0.10004238146115446
treated_bbr_esmond_data_se_pa_07_07_2023_predictions.csv,27.817133487621653,0.030348043072635625,0.17737610539112347
treated_bbr_esmond_data_go_to_07_03_2023_predictions.csv,22.830725965793,0.02389046576713474,0.13081997193707456
treated_bbr_esmond_data_sc_ro_07_07_2023_predictions.csv,18.075790505605998,0.020323536268445675,0.09670758436953628
treated_bbr_esmond_data_ba_ac_07_08_2023_predictions.csv,34.604702069508015,0.040927024116666946,0.1412109872500255
treated_bbr_esmond_data_ac_es_07_03_2023_predictions.csv,21.66846247310272,0.024076612827873597,0.10816385552438039
treated_bbr_esmond_data_ba_am_07_08_2023_predictions.csv,22.59113889668512,0.02631805118438661,0.13941349568082562
treated_bbr_esmond_data_ba_rj_07_03_2023_predictions.csv,784.0266195151096,0.2816282026928884,0.2296022337256685
treated_bbr_esmond_data_rn_pe_07_08_2023_predictions.csv,38.6453353243622,0.04236464144180279,0.1536916257017766
treated_bbr_esmond_data_pe_go_07_08_2023_predictions.csv,7.475971722074653,0.007991404301366894,0.09610084418116828
treated_bbr_esmond_data_pr_sp_07_04_2023_predictions.csv,732.4328109172197,0.17915545561722726,0.1743156078128205
treated_bbr_esmond_data_pb_sc_07_04_2023_predictions.csv,20.440840193410878,0.022396766308047475,0.09925273817245807
treated_bbr_esmond_data_pr_rj_07_04_2023_predictions.csv,1348.6102838770094,0.2725097484070718,0.18893269825614067
treated_bbr_esmond_data_ac_pe_07_03_2023_predictions.csv,30.617030608793435,0.03399523582669123,0.17846915464668425
treated_bbr_esmond_data_ba_es_07_03_2023_predictions.csv,44.020480468250575,0.051095101740857,0.1140016980221278
treated_bbr_esmond_data_se_pe_07_07_2023_predictions.csv,28.713379137770012,0.03145707000684374,0.15968667287836458
treated_bbr_esmond_data_sc_ac_07_07_2023_predictions.csv,52.0464778492227,0.061546031775642294,0.17772231838012806
treated_bbr_esmond_data_pa_se_07_04_2023_predictions.csv,81.93108227166157,0.09034298852616708,0.12491024361130745
treated_bbr_esmond_data_pa_sc_07_04_2023_predictions.csv,60.064160863510956,0.06638584220843963,0.13749922247358098
treated_bbr_esmond_data_am_sc_07_03_2023_predictions.csv,54.68438556876455,0.06142040582116485,0.10366894297122926
treated_bbr_esmond_data_ce_ma_07_03_2023_predictions.csv,22.26998755390887,0.024243256142345276,0.1357537193897906
treated_bbr_esmond_data_go_pb_07_03_2023_predictions.csv,14.258148510199835,0.015470644337185351,0.08646870187742003
treated_bbr_esmond_data_es_ac_07_08_2023_predictions.csv,47.58987216491252,0.05577495856258259,0.20803440364492867
treated_bbr_esmond_data_sp_go_07_07_2023_predictions.csv,47.01986972615765,0.050282873565609135,0.08836572707392035
treated_bbr_esmond_data_pb_mg_07_08_2023_predictions.csv,29.212911631091874,0.031841373854282096,0.09808234956628899
treated_bbr_esmond_data_to_ma_07_07_2023_predictions.csv,20.527795406528025,0.022484905045645254,0.13675448622059255
treated_bbr_esmond_data_mg_es_07_08_2023_predictions.csv,9.066700096765777,0.010164559597218068,0.16297935205602887
treated_bbr_esmond_data_ms_rn_07_04_2023_predictions.csv,13.953519749927878,0.015247927627436226,0.11005960349846894
treated_bbr_esmond_data_pb_rn_07_04_2023_predictions.csv,53.6536925545325,0.05878539613393181,0.09090967479197509
treated_bbr_esmond_data_to_pa_07_07_2023_predictions.csv,53.17069759610594,0.0586638056804871,0.22491467608061025
treated_bbr_esmond_data_pe_rj_07_04_2023_predictions.csv,1110.9417891922485,0.18917499809102786,0.16951288852457885
treated_bbr_esmond_data_pe_mg_07_08_2023_predictions.csv,471.7976131783262,0.2117445336339104,0.18166947809628042
treated_bbr_esmond_data_am_pa_07_03_2023_predictions.csv,66.44852857963986,0.07243240065707415,0.0664118118133017
treated_bbr_esmond_data_ms_es_07_08_2023_predictions.csv,34.794485103214605,0.03805815442195871,0.0860914535201697
treated_bbr_esmond_data_ms_ba_07_08_2023_predictions.csv,40.55095493044479,0.04524023810924447,0.12948979749784525
treated_bbr_esmond_data_sp_ba_07_07_2023_predictions.csv,1516.4532817706843,0.25228817087143823,0.21346352832888077
treated_bbr_esmond_data_ba_pa_07_03_2023_predictions.csv,20.115789508531435,0.02308131220815827,0.11604647462184509
treated_bbr_esmond_data_rs_se_07_04_2023_predictions.csv,42.78166411091951,0.0489455412986217,0.0886751847550269
treated_bbr_esmond_data_am_ce_07_08_2023_predictions.csv,55.96171731211251,0.06437953422281663,0.16034049325294245
treated_bbr_esmond_data_ac_pr_07_03_2023_predictions.csv,23.042580736276545,0.025631633668735502,0.1259328961284768
treated_bbr_esmond_data_pe_ap_07_08_2023_predictions.csv,18.48027283838869,0.02130115204245603,0.16305715401852863
treated_bbr_esmond_data_es_rs_07_03_2023_predictions.csv,32.81680325251645,0.036408709453375196,0.12566160945896165
treated_bbr_esmond_data_es_pe_07_03_2023_predictions.csv,44.02351773178073,0.04848878361309933,0.14159465864958673
treated_bbr_esmond_data_pr_go_07_08_2023_predictions.csv,14.7806163018589,0.01622663348724217,0.12911395770352363
treated_bbr_esmond_data_rs_to_07_04_2023_predictions.csv,26.260151402786253,0.02995146880428654,0.1299808296348676
treated_bbr_esmond_data_pr_pa_07_08_2023_predictions.csv,72.98686099483788,0.08031781534603896,0.08807008486897171
treated_bbr_esmond_data_ba_ro_07_03_2023_predictions.csv,18.613533036942357,0.02161177474609967,0.17882138377485549
treated_bbr_esmond_data_pe_pr_07_04_2023_predictions.csv,357.06221265398165,0.17912245537122146,0.14767276173796598
treated_bbr_esmond_data_ro_sp_07_04_2023_predictions.csv,12.443073942928942,0.013619743670084011,0.09893911266836553
treated_bbr_esmond_data_ac_ap_07_03_2023_predictions.csv,64.28065549769633,0.0728561386110612,0.09456770285585493
treated_bbr_esmond_data_pr_am_07_08_2023_predictions.csv,46.070665952596734,0.05132938261881982,0.13616521141921265
treated_bbr_esmond_data_ce_to_07_03_2023_predictions.csv,38.19390892981822,0.04188153706303595,0.11655285361446435
treated_bbr_esmond_data_se_go_07_07_2023_predictions.csv,11.232164617802068,0.012177009679063619,0.09185858105844502
treated_bbr_esmond_data_rs_pe_07_07_2023_predictions.csv,390.48516644552194,0.19086410448674024,0.1230603007354538
treated_bbr_esmond_data_pr_to_07_04_2023_predictions.csv,13.353123598899899,0.014616456385979004,0.10975516727196714
treated_bbr_esmond_data_pa_pe_07_04_2023_predictions.csv,66.39538105262895,0.07353937581620497,0.13082820480346774
treated_bbr_esmond_data_am_ap_07_03_2023_predictions.csv,23.312517591335986,0.025865400870107545,0.15205336205309208
