filename,rmse,nrmse_mean,nrmse_range
prediction bi-LSTM interpolacao-linear - treated bbr esmond data ce-ro 07-03-2023_longest_interval.csv.csv,14.361280267734934,0.01570131341914853,0.1296386880923248
prediction bi-LSTM interpolacao-linear - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,29.07207237390276,0.03191509000993496,0.12752959197849442
prediction LSTM interpolacao-linear - treated bbr esmond data se-es 07-07-2023_longest_interval.csv.csv,12.329514465248415,0.01343774545768133,0.15350170621124373
prediction bi-LSTM interpolacao-linear - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,77.32322057453071,0.08632762386837282,0.1152558710743373
prediction bi-LSTM media-movel - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,495.60484884774684,0.26166340623578366,0.18949505546539686
prediction LSTM knn - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,14.025131689969863,0.015334259077904111,0.12542605054102665
prediction LSTM media-movel - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,48.44570405594666,0.055176275970685015,0.15995988575383807
prediction bi-LSTM interpolacao-linear - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,59.477573617096226,0.06853781721073582,0.12996250425975325
prediction LSTM knn - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,394.33634732010415,0.19396645728778206,0.15077493325817137
prediction LSTM media-movel - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,16.260677954338124,0.0177577729368134,0.1611576555452364
forecasting-values GRU svd - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,19.616747288950858,0.02253925447548426,0.18185971104385254
prediction bi-LSTM knn - treated bbr esmond data ce-ro 07-03-2023_longest_interval.csv.csv,13.498596421676169,0.01472827922783937,0.12185127638831669
prediction GRU knn - treated bbr esmond data to-ba 07-07-2023_longest_interval.csv.csv,28.08520597919345,0.02962989385642393,0.16920011723246092
prediction LSTM mediana-movel - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,15.812205941043167,0.018007832363002543,0.1304476407012818
prediction LSTM interpolacao-linear - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,65.33448213653672,0.07528691104750979,0.14276024384656075
prediction bi-LSTM interpolacao-linear - treated bbr esmond data ap-ba 07-03-2023_longest_interval.csv.csv,32.79847085039344,0.03681271971298783,0.17131827846809947
prediction bi-LSTM media-movel - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.96413593024955,0.017433928756098716,0.1582186626258173
prediction bi-LSTM mediana-movel - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,42.540260954620585,0.049703141018934006,0.12957593299596065
prediction bi-LSTM media-movel - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,46.90069206045207,0.053416615131759417,0.15485850582545024
prediction bi-LSTM interpolacao-linear - treated bbr esmond data se-es 07-07-2023_longest_interval.csv.csv,11.914876129490558,0.01298583760448766,0.14833948411573322
prediction LSTM media-movel - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,74.86623527830248,0.0854790989782493,0.1635877664396071
forecasting-values bi-LSTM svd - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,28.568069863624405,0.03134987380717444,0.12531869921291253
