Timestamp,Data,Vazao
1705355197,2024-01-15 18:46:37,988184840.0
1705358912,2024-01-15 19:48:32,989123521.0
1705366102,2024-01-15 21:48:22,989701030.0
1705408446,2024-01-16 09:34:06,987288411.0
1705458403,2024-01-16 23:26:43,993420306.0
1705472599,2024-01-17 03:23:19,987542754.0
1706234941,2024-01-25 23:09:01,845471267.0
1706258325,2024-01-26 05:38:45,1028393277.0
1706310915,2024-01-26 20:15:15,4316716614.0
1706321242,2024-01-26 23:07:22,3237705598.0
1706353809,2024-01-27 08:10:09,3054401917.0
1706378883,2024-01-27 15:08:03,5348731875.0
1706403851,2024-01-27 22:04:11,6314380330.0
1706469876,2024-01-28 16:24:36,7174902528.0
1706508891,2024-01-29 03:14:51,7849686348.0
1706524707,2024-01-29 07:38:27,6656670693.0
1706560509,2024-01-29 17:35:09,4990693229.0
1706595021,2024-01-30 03:10:21,3222737366.0
1706603633,2024-01-30 05:33:53,7463156092.0
1706611660,2024-01-30 07:47:40,6581657305.0
1706646498,2024-01-30 17:28:18,6538141146.0
1706680038,2024-01-31 02:47:18,4026785047.0
1706704755,2024-01-31 09:39:15,6620461285.0
1706728385,2024-01-31 16:13:05,6157407565.0
1706752036,2024-01-31 22:47:16,2948668589.0
1706780387,2024-02-01 06:39:47,5819237072.0
1706833169,2024-02-01 21:19:29,6225609785.0
1706834851,2024-02-01 21:47:31,4582685489.0
1706836293,2024-02-01 22:11:33,6085853158.0
1706876980,2024-02-02 09:29:40,6545910313.0
1706891417,2024-02-02 13:30:17,3063773666.0
1706893503,2024-02-02 14:05:03,5527578057.0
1706989825,2024-02-03 16:50:25,1999005986.0
1707050358,2024-02-04 09:39:18,7721297708.0
1707077388,2024-02-04 17:09:48,7826014894.0
1707097374,2024-02-04 22:42:54,8049059663.0
1707109527,2024-02-05 02:05:27,2112628319.0
1707167783,2024-02-05 18:16:23,1692039230.0
1707171678,2024-02-05 19:21:18,1683287300.0
1707186434,2024-02-05 23:27:14,2181969464.0
1707218876,2024-02-06 08:27:56,1362628940.0
1707234448,2024-02-06 12:47:28,1496068189.0
1707263660,2024-02-06 20:54:20,5287666356.0
1707336103,2024-02-07 17:01:43,5308977450.0
1707358260,2024-02-07 23:11:00,6587090805.0
1707380806,2024-02-08 05:26:46,7036249673.0
1707424225,2024-02-08 17:30:25,1831504885.0
1707438452,2024-02-08 21:27:32,5237863443.0
1707497912,2024-02-09 13:58:32,6444363513.0
1707510920,2024-02-09 17:35:20,2865027633.0
1707518926,2024-02-09 19:48:46,7216172082.0
1707551116,2024-02-10 04:45:16,2891701788.0
1707565421,2024-02-10 08:43:41,5817787030.0
1707601335,2024-02-10 18:42:15,4212220759.0
1707616040,2024-02-10 22:47:20,3014545022.0
1707645931,2024-02-11 07:05:31,2521252092.0
1707657886,2024-02-11 10:24:46,5316970135.0
1707674315,2024-02-11 14:58:35,6936870829.0
1707719041,2024-02-12 03:24:01,6789889325.0
1707733115,2024-02-12 07:18:35,7174682685.0
1707746558,2024-02-12 11:02:38,2789315483.0
1707755817,2024-02-12 13:36:57,7224730904.0
1707791700,2024-02-12 23:35:00,5369104309.0
1707816848,2024-02-13 06:34:08,6295453494.0
1707827130,2024-02-13 09:25:30,2054387664.0
1707854472,2024-02-13 17:01:12,5313279830.0
1707865268,2024-02-13 20:01:08,6989467904.0
1707873831,2024-02-13 22:23:51,6935328891.0
1707901667,2024-02-14 06:07:47,6932411598.0
1707914354,2024-02-14 09:39:14,7277867818.0
1707936333,2024-02-14 15:45:33,1536493642.0
1707944427,2024-02-14 18:00:27,1424075337.0
1707999548,2024-02-15 09:19:08,6424352618.0
1708026543,2024-02-15 16:49:03,6471869972.0
1708042755,2024-02-15 21:19:15,6956735478.0
1708047935,2024-02-15 22:45:35,3713378145.0
1708071370,2024-02-16 05:16:10,8921736276.0
1708088106,2024-02-16 09:55:06,5335395081.0
1708117010,2024-02-16 17:56:50,6265946045.0
1708135428,2024-02-16 23:03:48,6644184342.0
1708184024,2024-02-17 12:33:44,3439343124.0
1708208405,2024-02-17 19:20:05,4909605196.0
1708217627,2024-02-17 21:53:47,5313260171.0
1708244967,2024-02-18 05:29:27,5351211278.0
1708250870,2024-02-18 07:07:50,5292636254.0
1708262502,2024-02-18 10:21:42,4601644604.0
1708279125,2024-02-18 14:58:45,5245769878.0
1708297760,2024-02-18 20:09:20,5272266752.0
1708309796,2024-02-18 23:29:56,5244154548.0
1708329294,2024-02-19 04:54:54,5355452399.0
1708342525,2024-02-19 08:35:25,1928015245.0
1708368843,2024-02-19 15:54:03,6497662571.0
1708378177,2024-02-19 18:29:37,6858178787.0
1708434167,2024-02-20 10:02:47,6738521768.0
1708448505,2024-02-20 14:01:45,7212100679.0
1708465526,2024-02-20 18:45:26,1842355677.0
1708494630,2024-02-21 02:50:30,1958901172.0
1708495475,2024-02-21 03:04:35,6292273781.0
