,Data,Vazao,throughput_raw,hour,day_of_week,relative_day,is_weekend,time_since_start,hour_sin,hour_cos,throughput_rolling_mean,throughput_rolling_std
224,2024-03-11 12:00:00,923870699.0,923870699.0,12,0,0,False,1344.0,1.2246467991473532e-16,-1.0,871101856.5,74626412.7342298
225,2024-03-11 18:00:00,923538889.0,923538889.0,18,0,0,False,1350.0,-1.0,-1.8369701987210297e-16,923704794.0,234625.10107616364
226,2024-03-12 00:00:00,,,0,1,1,False,1356.0,0.0,1.0,923704794.0,234625.10107616364
227,2024-03-12 06:00:00,857560128.0,857560128.0,6,1,1,False,1362.0,1.0,6.123233995736766e-17,901656572.0,38189001.09393907
228,2024-03-12 12:00:00,922852046.0,922852046.0,12,1,1,False,1368.0,1.2246467991473532e-16,-1.0,901317021.0,37896137.03382908
229,2024-03-12 18:00:00,,,18,1,1,False,1374.0,-1.0,-1.8369701987210297e-16,890206087.0,46168357.974476054
230,2024-03-13 00:00:00,,,0,2,2,False,1380.0,0.0,1.0,890206087.0,46168357.974476054
231,2024-03-13 06:00:00,917349373.0,917349373.0,6,2,2,False,1386.0,1.0,6.123233995736766e-17,920100709.5,3890977.3929527653
232,2024-03-13 12:00:00,,,12,2,2,False,1392.0,1.2246467991473532e-16,-1.0,917349373.0,0.0
233,2024-03-13 18:00:00,,,18,2,2,False,1398.0,-1.0,-1.8369701987210297e-16,917349373.0,0.0
234,2024-03-14 00:00:00,,,0,3,3,False,1404.0,0.0,1.0,917349373.0,0.0
235,2024-03-14 06:00:00,922541085.0,922541085.0,6,3,3,False,1410.0,1.0,6.123233995736766e-17,922541085.0,0.0
236,2024-03-14 12:00:00,914605980.5,914605980.5,12,3,3,False,1416.0,1.2246467991473532e-16,-1.0,918573532.75,5610966.201373888
237,2024-03-14 18:00:00,920393244.0,920393244.0,18,3,3,False,1422.0,-1.0,-1.8369701987210297e-16,919180103.1666666,4104297.000413788
238,2024-03-15 00:00:00,,,0,4,4,False,1428.0,0.0,1.0,919180103.1666666,4104297.000413788
239,2024-03-15 06:00:00,,,6,4,4,False,1434.0,1.0,6.123233995736766e-17,917499612.25,4092213.2653633775
240,2024-03-15 12:00:00,921859979.0,921859979.0,12,4,4,False,1440.0,1.2246467991473532e-16,-1.0,921126611.5,1037138.2647035887
241,2024-03-15 18:00:00,916479848.0,916479848.0,18,4,4,False,1446.0,-1.0,-1.8369701987210297e-16,919169913.5,3804327.1137719443
242,2024-03-16 00:00:00,,,0,5,5,True,1452.0,0.0,1.0,919169913.5,3804327.1137719443
243,2024-03-16 06:00:00,916561656.0,916561656.0,6,5,5,True,1458.0,1.0,6.123233995736766e-17,918300494.3333334,3082875.5174986096
244,2024-03-16 12:00:00,929616726.0,929616726.0,12,5,5,True,1464.0,1.2246467991473532e-16,-1.0,920886076.6666666,7561074.756503978
245,2024-03-16 18:00:00,928150526.0,928150526.0,18,5,5,True,1470.0,-1.0,-1.8369701987210297e-16,924776302.6666666,7151765.551500826
246,2024-03-17 00:00:00,909640043.0,909640043.0,0,6,6,True,1476.0,0.0,1.0,920992237.75,9559031.829110406
247,2024-03-17 06:00:00,919969579.0,919969579.0,6,6,6,True,1482.0,1.0,6.123233995736766e-17,921844218.5,9176737.982745169
248,2024-03-17 12:00:00,933269674.0,933269674.0,12,6,6,True,1488.0,1.2246467991473532e-16,-1.0,922757455.5,10318764.675485171
249,2024-03-17 18:00:00,870354169.0,870354169.0,18,6,6,True,1494.0,-1.0,-1.8369701987210297e-16,908308366.25,27088406.002380263
250,2024-03-18 00:00:00,917985360.0,917985360.0,0,0,0,False,1500.0,0.0,1.0,910394695.5,27542724.29858019
251,2024-03-18 06:00:00,902186874.0,902186874.0,6,0,0,False,1506.0,1.0,6.123233995736766e-17,905949019.25,26909965.786060452
252,2024-03-18 12:00:00,,,12,0,0,False,1512.0,1.2246467991473532e-16,-1.0,896842134.3333334,24261229.783297293
253,2024-03-18 18:00:00,,,18,0,0,False,1518.0,-1.0,-1.8369701987210297e-16,910086117.0,11171216.58308078
254,2024-03-19 00:00:00,918500927.0,918500927.0,0,1,1,False,1524.0,0.0,1.0,910343900.5,11535777.504936783
255,2024-03-19 06:00:00,891539371.0,891539371.0,6,1,1,False,1530.0,1.0,6.123233995736766e-17,905020149.0,19064699.078940872
256,2024-03-19 12:00:00,,,12,1,1,False,1536.0,1.2246467991473532e-16,-1.0,905020149.0,19064699.078940872
257,2024-03-19 18:00:00,,,18,1,1,False,1542.0,-1.0,-1.8369701987210297e-16,905020149.0,19064699.078940872
258,2024-03-20 00:00:00,,,0,2,2,False,1548.0,0.0,1.0,891539371.0,0.0
259,2024-03-20 06:00:00,,,6,2,2,False,1554.0,1.0,6.123233995736766e-17,,0.0
260,2024-03-20 12:00:00,920809270.0,920809270.0,12,2,2,False,1560.0,1.2246467991473532e-16,-1.0,920809270.0,0.0
261,2024-03-20 18:00:00,927336701.0,927336701.0,18,2,2,False,1566.0,-1.0,-1.8369701987210297e-16,924072985.5,4615590.723827288
262,2024-03-21 00:00:00,,,0,3,3,False,1572.0,0.0,1.0,924072985.5,4615590.723827288
263,2024-03-21 06:00:00,920417249.5,920417249.5,6,3,3,False,1578.0,1.0,6.123233995736766e-17,922854406.8333334,3886726.2272387613
264,2024-03-21 12:00:00,921995628.0,921995628.0,12,3,3,False,1584.0,1.2246467991473532e-16,-1.0,923249859.5,3626227.3449009317
265,2024-03-21 18:00:00,921595243.0,921595243.0,18,3,3,False,1590.0,-1.0,-1.8369701987210297e-16,921336040.1666666,820493.2991326638
266,2024-03-22 00:00:00,,,0,4,4,False,1596.0,0.0,1.0,921336040.1666666,820493.2991326638
267,2024-03-22 06:00:00,,,6,4,4,False,1602.0,1.0,6.123233995736766e-17,921795435.5,283114.9485855414
268,2024-03-22 12:00:00,,,12,4,4,False,1608.0,1.2246467991473532e-16,-1.0,921595243.0,0.0
269,2024-03-22 18:00:00,920860686.0,920860686.0,18,4,4,False,1614.0,-1.0,-1.8369701987210297e-16,920860686.0,0.0
270,2024-03-23 00:00:00,919760553.0,919760553.0,0,5,5,True,1620.0,0.0,1.0,920310619.5,777911.5045071001
271,2024-03-23 06:00:00,910848684.0,910848684.0,6,5,5,True,1626.0,1.0,6.123233995736766e-17,917156641.0,5490474.869244827
272,2024-03-23 12:00:00,926156199.0,926156199.0,12,5,5,True,1632.0,1.2246467991473532e-16,-1.0,919406530.5,6351762.530356987
273,2024-03-23 18:00:00,,,18,5,5,True,1638.0,-1.0,-1.8369701987210297e-16,918921812.0,7688147.938067854
274,2024-03-24 00:00:00,,,0,6,6,True,1644.0,0.0,1.0,918502441.5,10824047.659614794
275,2024-03-24 06:00:00,921563219.0,921563219.0,6,6,6,True,1650.0,1.0,6.123233995736766e-17,923859709.0,3247727.303854189
276,2024-03-24 12:00:00,918451529.0,918451529.0,12,6,6,True,1656.0,1.2246467991473532e-16,-1.0,920007374.0,2200297.099950368
277,2024-03-24 18:00:00,917138855.0,917138855.0,18,6,6,True,1662.0,-1.0,-1.8369701987210297e-16,919051201.0,2272323.4984948775
278,2024-03-25 00:00:00,,,0,0,0,False,1668.0,0.0,1.0,919051201.0,2272323.4984948775
279,2024-03-25 06:00:00,,,6,0,0,False,1674.0,1.0,6.123233995736766e-17,917795192.0,928200.6868872701
280,2024-03-25 12:00:00,,,12,0,0,False,1680.0,1.2246467991473532e-16,-1.0,917138855.0,0.0
281,2024-03-25 18:00:00,924872996.5,924872996.5,18,0,0,False,1686.0,-1.0,-1.8369701987210297e-16,924872996.5,0.0
282,2024-03-26 00:00:00,,,0,1,1,False,1692.0,0.0,1.0,924872996.5,0.0
283,2024-03-26 06:00:00,,,6,1,1,False,1698.0,1.0,6.123233995736766e-17,924872996.5,0.0
284,2024-03-26 12:00:00,910767124.5,910767124.5,12,1,1,False,1704.0,1.2246467991473532e-16,-1.0,917820060.5,9974357.745749447
285,2024-03-26 18:00:00,,,18,1,1,False,1710.0,-1.0,-1.8369701987210297e-16,910767124.5,0.0
286,2024-03-27 00:00:00,894123929.0,894123929.0,0,2,2,False,1716.0,0.0,1.0,902445526.75,11768516.398663433
287,2024-03-27 06:00:00,919291175.0,919291175.0,6,2,2,False,1722.0,1.0,6.123233995736766e-17,908060742.8333334,12800036.878867997
288,2024-03-27 12:00:00,921493459.3333334,921493459.3333334,12,2,2,False,1728.0,1.2246467991473532e-16,-1.0,911636187.7777778,15205983.023011127
289,2024-03-27 18:00:00,916361242.0,916361242.0,18,2,2,False,1734.0,-1.0,-1.8369701987210297e-16,912817451.3333334,12638412.907276109
290,2024-03-28 00:00:00,,,0,3,3,False,1740.0,0.0,1.0,919048625.4444445,2574691.516340471
291,2024-03-28 06:00:00,828196758.0,828196758.0,6,3,3,False,1746.0,1.0,6.123233995736766e-17,888683819.7777778,52446147.57606771
292,2024-03-28 12:00:00,794327486.0,794327486.0,12,3,3,False,1752.0,1.2246467991473532e-16,-1.0,846295162.0,62997806.083841495
293,2024-03-28 18:00:00,917513588.0,917513588.0,18,3,3,False,1758.0,-1.0,-1.8369701987210297e-16,846679277.3333334,63638876.26418995
294,2024-03-29 00:00:00,,,0,4,4,False,1764.0,0.0,1.0,846679277.3333334,63638876.26418995
295,2024-03-29 06:00:00,,,6,4,4,False,1770.0,1.0,6.123233995736766e-17,855920537.0,87105728.0721377
296,2024-03-29 12:00:00,919028111.0,919028111.0,12,4,4,False,1776.0,1.2246467991473532e-16,-1.0,918270849.5,1070929.483560659
297,2024-03-29 18:00:00,927127575.5,927127575.5,18,4,4,False,1782.0,-1.0,-1.8369701987210297e-16,923077843.25,5727186.271929273
298,2024-03-30 00:00:00,,,0,5,5,True,1788.0,0.0,1.0,923077843.25,5727186.271929273
299,2024-03-30 06:00:00,921757185.0,921757185.0,6,5,5,True,1794.0,1.0,6.123233995736766e-17,922637623.8333334,4120887.125500844
300,2024-03-30 12:00:00,920188082.0,920188082.0,12,5,5,True,1800.0,1.2246467991473532e-16,-1.0,923024280.8333334,3639133.3305158094
301,2024-03-30 18:00:00,920963886.0,920963886.0,18,5,5,True,1806.0,-1.0,-1.8369701987210297e-16,920969717.6666666,784567.7551377944
302,2024-03-31 00:00:00,,,0,6,6,True,1812.0,0.0,1.0,920969717.6666666,784567.7551377944
303,2024-03-31 06:00:00,919655282.0,919655282.0,6,6,6,True,1818.0,1.0,6.123233995736766e-17,920269083.3333334,658051.6842945947
304,2024-03-31 12:00:00,920912209.3333334,920912209.3333334,12,6,6,True,1824.0,1.2246467991473532e-16,-1.0,920510459.1111112,741055.6915599022
305,2024-03-31 18:00:00,922329294.0,922329294.0,18,6,6,True,1830.0,-1.0,-1.8369701987210297e-16,920965595.1111112,1337805.1334126552
306,2024-04-01 00:00:00,,,0,0,0,False,1836.0,0.0,1.0,920965595.1111112,1337805.1334126552
307,2024-04-01 06:00:00,908490743.0,908490743.0,6,0,0,False,1842.0,1.0,6.123233995736766e-17,917244082.1111112,7613654.932665663
308,2024-04-01 12:00:00,915506798.0,915506798.0,12,0,0,False,1848.0,1.2246467991473532e-16,-1.0,915442278.3333334,6919501.104518912
309,2024-04-01 18:00:00,919971279.0,919971279.0,18,0,0,False,1854.0,-1.0,-1.8369701987210297e-16,914656273.3333334,5787332.793980184
310,2024-04-02 00:00:00,,,0,1,1,False,1860.0,0.0,1.0,914656273.3333334,5787332.793980184
311,2024-04-02 06:00:00,,,6,1,1,False,1866.0,1.0,6.123233995736766e-17,917739038.5,3156864.7895778567
312,2024-04-02 12:00:00,918426414.5,918426414.5,12,1,1,False,1872.0,1.2246467991473532e-16,-1.0,919198846.75,1092384.1639625093
313,2024-04-02 18:00:00,915100190.0,915100190.0,18,1,1,False,1878.0,-1.0,-1.8369701987210297e-16,916763302.25,2351995.8996979715
314,2024-04-03 00:00:00,,,0,2,2,False,1884.0,0.0,1.0,916763302.25,2351995.8996979715
315,2024-04-03 06:00:00,922383429.0,922383429.0,6,2,2,False,1890.0,1.0,6.123233995736766e-17,918636677.8333334,3646169.3028144543
316,2024-04-03 12:00:00,913527763.0,913527763.0,12,2,2,False,1896.0,1.2246467991473532e-16,-1.0,917003794.0,4724773.668388662
317,2024-04-03 18:00:00,921333421.0,921333421.0,18,2,2,False,1902.0,-1.0,-1.8369701987210297e-16,919081537.6666666,4838278.514729722
318,2024-04-04 00:00:00,917979026.0,917979026.0,0,3,3,False,1908.0,0.0,1.0,918805909.75,3988714.3690476906
319,2024-04-04 06:00:00,920415088.0,920415088.0,6,3,3,False,1914.0,1.0,6.123233995736766e-17,918313824.5,3490546.568310129
320,2024-04-04 12:00:00,919711113.0,919711113.0,12,3,3,False,1920.0,1.2246467991473532e-16,-1.0,919859662.0,1418840.1603010907
321,2024-04-04 18:00:00,921859438.0,921859438.0,18,3,3,False,1926.0,-1.0,-1.8369701987210297e-16,919991166.25,1612171.1230999876
322,2024-04-05 00:00:00,,,0,4,4,False,1932.0,0.0,1.0,920661879.6666666,1095219.0061609645
323,2024-04-05 06:00:00,,,6,4,4,False,1938.0,1.0,6.123233995736766e-17,920785275.5,1519095.1756911974
324,2024-04-05 12:00:00,912579251.0,912579251.0,12,4,4,False,1944.0,1.2246467991473532e-16,-1.0,917219344.5,6562083.1583789205
325,2024-04-05 18:00:00,919158286.5,919158286.5,18,4,4,False,1950.0,-1.0,-1.8369701987210297e-16,915868768.75,4652080.615716574
326,2024-04-06 00:00:00,,,0,5,5,True,1956.0,0.0,1.0,915868768.75,4652080.615716574
327,2024-04-06 06:00:00,919178504.0,919178504.0,6,5,5,True,1962.0,1.0,6.123233995736766e-17,916972013.8333334,3804257.637077227
328,2024-04-06 12:00:00,,,12,5,5,True,1968.0,1.2246467991473532e-16,-1.0,919168395.25,14295.931187016335
329,2024-04-06 18:00:00,919129476.0,919129476.0,18,5,5,True,1974.0,-1.0,-1.8369701987210297e-16,919153990.0,34668.031201366284
330,2024-04-07 00:00:00,,,0,6,6,True,1980.0,0.0,1.0,919153990.0,34668.031201366284
331,2024-04-07 06:00:00,924405327.0,924405327.0,6,6,6,True,1986.0,1.0,6.123233995736766e-17,921767401.5,3730590.0186292087
332,2024-04-07 12:00:00,909834037.0,909834037.0,12,6,6,True,1992.0,1.2246467991473532e-16,-1.0,917789613.3333334,7377468.8776143445
333,2024-04-07 18:00:00,920442129.0,920442129.0,18,6,6,True,1998.0,-1.0,-1.8369701987210297e-16,918227164.3333334,7533934.856498244
334,2024-04-08 00:00:00,,,0,0,0,False,2004.0,0.0,1.0,918227164.3333334,7533934.856498244
335,2024-04-08 06:00:00,,,6,0,0,False,2010.0,1.0,6.123233995736766e-17,915138083.0,7501053.788650509
336,2024-04-08 12:00:00,923410776.5,923410776.5,12,0,0,False,2016.0,1.2246467991473532e-16,-1.0,921926452.75,2099150.778201576
337,2024-04-08 18:00:00,929195483.0,929195483.0,18,0,0,False,2022.0,-1.0,-1.8369701987210297e-16,926303129.75,4090405.193323429
338,2024-04-09 00:00:00,,,0,1,1,False,2028.0,0.0,1.0,926303129.75,4090405.193323429
339,2024-04-09 06:00:00,916772884.0,916772884.0,6,1,1,False,2034.0,1.0,6.123233995736766e-17,923126381.1666666,6216180.660816935
340,2024-04-09 12:00:00,921633495.0,921633495.0,12,1,1,False,2040.0,1.2246467991473532e-16,-1.0,922533954.0,6260060.805352363
341,2024-04-09 18:00:00,896901454.0,896901454.0,18,1,1,False,2046.0,-1.0,-1.8369701987210297e-16,911769277.6666666,13103263.72552456
342,2024-04-10 00:00:00,,,0,2,2,False,2052.0,0.0,1.0,911769277.6666666,13103263.72552456
343,2024-04-10 06:00:00,916667522.0,916667522.0,6,2,2,False,2058.0,1.0,6.123233995736766e-17,911734157.0,13083272.934317172
344,2024-04-10 12:00:00,920289306.0,920289306.0,12,2,2,False,2064.0,1.2246467991473532e-16,-1.0,911286094.0,12588396.672446465
345,2024-04-10 18:00:00,921259290.0,921259290.0,18,2,2,False,2070.0,-1.0,-1.8369701987210297e-16,919405372.6666666,2420141.9265792323
346,2024-04-11 00:00:00,,,0,3,3,False,2076.0,0.0,1.0,919405372.6666666,2420141.9265792323
347,2024-04-11 06:00:00,,,6,3,3,False,2082.0,1.0,6.123233995736766e-17,920774298.0,685882.264038642
348,2024-04-11 12:00:00,919208807.5,919208807.5,12,3,3,False,2088.0,1.2246467991473532e-16,-1.0,920234048.75,1449910.0804525425
349,2024-04-11 18:00:00,921064829.0,921064829.0,18,3,3,False,2094.0,-1.0,-1.8369701987210297e-16,920136818.25,1312405.3886760366
350,2024-04-12 00:00:00,,,0,4,4,False,2100.0,0.0,1.0,920136818.25,1312405.3886760366
351,2024-04-12 06:00:00,,,6,4,4,False,2106.0,1.0,6.123233995736766e-17,920136818.25,1312405.3886760366
352,2024-04-12 12:00:00,926559625.0,926559625.0,12,4,4,False,2112.0,1.2246467991473532e-16,-1.0,923812227.0,3885407.512836044
353,2024-04-12 18:00:00,918673484.0,918673484.0,18,4,4,False,2118.0,-1.0,-1.8369701987210297e-16,922616554.5,5576343.7784927925
354,2024-04-13 00:00:00,,,0,5,5,True,2124.0,0.0,1.0,922616554.5,5576343.7784927925
355,2024-04-13 06:00:00,,,6,5,5,True,2130.0,1.0,6.123233995736766e-17,922616554.5,5576343.7784927925
356,2024-04-13 12:00:00,932713248.0,932713248.0,12,5,5,True,2136.0,1.2246467991473532e-16,-1.0,925693366.0,9927612.330658505
357,2024-04-13 18:00:00,920494604.0,920494604.0,18,5,5,True,2142.0,-1.0,-1.8369701987210297e-16,926603926.0,8639886.02930402
358,2024-04-14 00:00:00,,,0,6,6,True,2148.0,0.0,1.0,926603926.0,8639886.02930402
359,2024-04-14 06:00:00,,,6,6,6,True,2154.0,1.0,6.123233995736766e-17,926603926.0,8639886.02930402
360,2024-04-14 12:00:00,,,12,6,6,True,2160.0,1.2246467991473532e-16,-1.0,920494604.0,0.0
361,2024-04-14 18:00:00,,,18,6,6,True,2166.0,-1.0,-1.8369701987210297e-16,,0.0
362,2024-04-15 00:00:00,,,0,0,0,False,2172.0,0.0,1.0,,0.0
363,2024-04-15 06:00:00,,,6,0,0,False,2178.0,1.0,6.123233995736766e-17,,0.0
364,2024-04-15 12:00:00,929271887.0,929271887.0,12,0,0,False,2184.0,1.2246467991473532e-16,-1.0,929271887.0,0.0
365,2024-04-15 18:00:00,916511747.0,916511747.0,18,0,0,False,2190.0,-1.0,-1.8369701987210297e-16,922891817.0,9022781.522889713
366,2024-04-16 00:00:00,,,0,1,1,False,2196.0,0.0,1.0,922891817.0,9022781.522889713
367,2024-04-16 06:00:00,920536811.0,920536811.0,6,1,1,False,2202.0,1.0,6.123233995736766e-17,922106815.0,6523340.986405049
368,2024-04-16 12:00:00,901363222.5,901363222.5,12,1,1,False,2208.0,1.2246467991473532e-16,-1.0,912803926.8333334,10110270.608796207
369,2024-04-16 18:00:00,920550117.0,920550117.0,18,1,1,False,2214.0,-1.0,-1.8369701987210297e-16,914150050.1666666,11073719.591681186
370,2024-04-17 00:00:00,930398187.0,930398187.0,0,2,2,False,2220.0,0.0,1.0,918212084.375,12155327.96906238
371,2024-04-17 06:00:00,,,6,2,2,False,2226.0,1.0,6.123233995736766e-17,917437175.5,14765672.84162434
372,2024-04-17 12:00:00,924477954.0,924477954.0,12,2,2,False,2232.0,1.2246467991473532e-16,-1.0,925142086.0,4957511.892703221
373,2024-04-17 18:00:00,,,18,2,2,False,2238.0,-1.0,-1.8369701987210297e-16,927438070.5,4186236.9005045868
374,2024-04-18 00:00:00,,,0,3,3,False,2244.0,0.0,1.0,924477954.0,0.0
375,2024-04-18 06:00:00,919184019.0,919184019.0,6,3,3,False,2250.0,1.0,6.123233995736766e-17,921830986.5,3743377.337661039
376,2024-04-18 12:00:00,908867363.0,908867363.0,12,3,3,False,2256.0,1.2246467991473532e-16,-1.0,914025691.0,7294977.416769003
377,2024-04-18 18:00:00,917820133.0,917820133.0,18,3,3,False,2262.0,-1.0,-1.8369701987210297e-16,915290505.0,5604249.380548021
378,2024-04-19 00:00:00,,,0,4,4,False,2268.0,0.0,1.0,915290505.0,5604249.380548021
379,2024-04-19 06:00:00,,,6,4,4,False,2274.0,1.0,6.123233995736766e-17,913343748.0,6330564.377403625
380,2024-04-19 12:00:00,915925425.0,915925425.0,12,4,4,False,2280.0,1.2246467991473532e-16,-1.0,916872779.0,1339760.8751690541
381,2024-04-19 18:00:00,,,18,4,4,False,2286.0,-1.0,-1.8369701987210297e-16,915925425.0,0.0
382,2024-04-20 00:00:00,,,0,5,5,True,2292.0,0.0,1.0,915925425.0,0.0
383,2024-04-20 06:00:00,,,6,5,5,True,2298.0,1.0,6.123233995736766e-17,915925425.0,0.0
384,2024-04-20 12:00:00,597753763.5,597753763.5,12,5,5,True,2304.0,1.2246467991473532e-16,-1.0,597753763.5,0.0
385,2024-04-20 18:00:00,905133111.0,905133111.0,18,5,5,True,2310.0,-1.0,-1.8369701987210297e-16,751443437.25,217350021.01394626
386,2024-04-21 00:00:00,,,0,6,6,True,2316.0,0.0,1.0,751443437.25,217350021.01394626
387,2024-04-21 06:00:00,922858108.0,922858108.0,6,6,6,True,2322.0,1.0,6.123233995736766e-17,808581660.8333334,182797280.06772533
388,2024-04-21 12:00:00,924374807.0,924374807.0,12,6,6,True,2328.0,1.2246467991473532e-16,-1.0,917455342.0,10698276.804100964
389,2024-04-21 18:00:00,920757117.0,920757117.0,18,6,6,True,2334.0,-1.0,-1.8369701987210297e-16,922663344.0,1816692.0475938541
390,2024-04-22 00:00:00,,,0,0,0,False,2340.0,0.0,1.0,922663344.0,1816692.0475938541
391,2024-04-22 06:00:00,,,6,0,0,False,2346.0,1.0,6.123233995736766e-17,922565962.0,2558093.131228318
392,2024-04-22 12:00:00,920022790.0,920022790.0,12,0,0,False,2352.0,1.2246467991473532e-16,-1.0,920389953.5,519247.60129633726
393,2024-04-22 18:00:00,935546255.0,935546255.0,18,0,0,False,2358.0,-1.0,-1.8369701987210297e-16,927784522.5,10976747.36901146
394,2024-04-23 00:00:00,,,0,1,1,False,2364.0,0.0,1.0,927784522.5,10976747.36901146
395,2024-04-23 06:00:00,,,6,1,1,False,2370.0,1.0,6.123233995736766e-17,927784522.5,10976747.36901146
396,2024-04-23 12:00:00,920804113.0,920804113.0,12,1,1,False,2376.0,1.2246467991473532e-16,-1.0,928175184.0,10424268.577414412
397,2024-04-23 18:00:00,919153418.0,919153418.0,18,1,1,False,2382.0,-1.0,-1.8369701987210297e-16,919978765.5,1167217.6281653733
398,2024-04-24 00:00:00,,,0,2,2,False,2388.0,0.0,1.0,919978765.5,1167217.6281653733
399,2024-04-24 06:00:00,,,6,2,2,False,2394.0,1.0,6.123233995736766e-17,919978765.5,1167217.6281653733
400,2024-04-24 12:00:00,599734632.0,599734632.0,12,2,2,False,2400.0,1.2246467991473532e-16,-1.0,759444025.0,225863189.6189746
401,2024-04-24 18:00:00,913256810.0,913256810.0,18,2,2,False,2406.0,-1.0,-1.8369701987210297e-16,756495721.0,221693658.11617577
402,2024-04-25 00:00:00,,,0,3,3,False,2412.0,0.0,1.0,756495721.0,221693658.11617577
403,2024-04-25 06:00:00,920390069.0,920390069.0,6,3,3,False,2418.0,1.0,6.123233995736766e-17,811127170.3333334,183106047.94284543
404,2024-04-25 12:00:00,747682331.0,747682331.0,12,3,3,False,2424.0,1.2246467991473532e-16,-1.0,860443070.0,97718775.27302437
405,2024-04-25 18:00:00,291295374.0,291295374.0,18,3,3,False,2430.0,-1.0,-1.8369701987210297e-16,653122591.3333334,325032601.58583564
406,2024-04-26 00:00:00,,,0,4,4,False,2436.0,0.0,1.0,653122591.3333334,325032601.58583564
407,2024-04-26 06:00:00,918076598.0,918076598.0,6,4,4,False,2442.0,1.0,6.123233995736766e-17,652351434.3333334,324082798.96376413
408,2024-04-26 12:00:00,920758084.0,920758084.0,12,4,4,False,2448.0,1.2246467991473532e-16,-1.0,710043352.0,362648865.15899706
409,2024-04-26 18:00:00,,,18,4,4,False,2454.0,-1.0,-1.8369701987210297e-16,919417341.0,1896096.934256263
410,2024-04-27 00:00:00,,,0,5,5,True,2460.0,0.0,1.0,919417341.0,1896096.934256263
411,2024-04-27 06:00:00,,,6,5,5,True,2466.0,1.0,6.123233995736766e-17,920758084.0,0.0
412,2024-04-27 12:00:00,,,12,5,5,True,2472.0,1.2246467991473532e-16,-1.0,,0.0
413,2024-04-27 18:00:00,,,18,5,5,True,2478.0,-1.0,-1.8369701987210297e-16,,0.0
414,2024-04-28 00:00:00,,,0,6,6,True,2484.0,0.0,1.0,,0.0
415,2024-04-28 06:00:00,,,6,6,6,True,2490.0,1.0,6.123233995736766e-17,,0.0
416,2024-04-28 12:00:00,,,12,6,6,True,2496.0,1.2246467991473532e-16,-1.0,,0.0
417,2024-04-28 18:00:00,,,18,6,6,True,2502.0,-1.0,-1.8369701987210297e-16,,0.0
418,2024-04-29 00:00:00,,,0,0,0,False,2508.0,0.0,1.0,,0.0
419,2024-04-29 06:00:00,,,6,0,0,False,2514.0,1.0,6.123233995736766e-17,,0.0
420,2024-04-29 12:00:00,919571351.0,919571351.0,12,0,0,False,2520.0,1.2246467991473532e-16,-1.0,919571351.0,0.0
421,2024-04-29 18:00:00,828162260.0,828162260.0,18,0,0,False,2526.0,-1.0,-1.8369701987210297e-16,873866805.5,64635988.10819821
422,2024-04-30 00:00:00,,,0,1,1,False,2532.0,0.0,1.0,873866805.5,64635988.10819821
423,2024-04-30 06:00:00,,,6,1,1,False,2538.0,1.0,6.123233995736766e-17,873866805.5,64635988.10819821
424,2024-04-30 12:00:00,,,12,1,1,False,2544.0,1.2246467991473532e-16,-1.0,828162260.0,0.0
425,2024-04-30 18:00:00,918227271.0,918227271.0,18,1,1,False,2550.0,-1.0,-1.8369701987210297e-16,918227271.0,0.0
426,2024-05-01 00:00:00,921646566.0,921646566.0,0,2,2,False,2556.0,0.0,1.0,919936918.5,2417806.681377256
427,2024-05-01 06:00:00,923220308.0,923220308.0,6,2,2,False,2562.0,1.0,6.123233995736766e-17,921031381.6666666,2552732.544515073
428,2024-05-01 12:00:00,923796564.0,923796564.0,12,2,2,False,2568.0,1.2246467991473532e-16,-1.0,921722677.25,2501170.5186496824
429,2024-05-01 18:00:00,917351208.0,917351208.0,18,2,2,False,2574.0,-1.0,-1.8369701987210297e-16,921503661.5,2913621.3919136887
430,2024-05-02 00:00:00,,,0,3,3,False,2580.0,0.0,1.0,921456026.6666666,3566534.7270208127
431,2024-05-02 06:00:00,922102966.0,922102966.0,6,3,3,False,2586.0,1.0,6.123233995736766e-17,921083579.3333334,3341409.189820567
432,2024-05-02 12:00:00,,,12,3,3,False,2592.0,1.2246467991473532e-16,-1.0,919727087.0,3360000.304357452
433,2024-05-02 18:00:00,,,18,3,3,False,2598.0,-1.0,-1.8369701987210297e-16,922102966.0,0.0
434,2024-05-03 00:00:00,,,0,4,4,False,2604.0,0.0,1.0,922102966.0,0.0
435,2024-05-03 06:00:00,928620391.0,928620391.0,6,4,4,False,2610.0,1.0,6.123233995736766e-17,928620391.0,0.0
436,2024-05-03 12:00:00,919529436.5,919529436.5,12,4,4,False,2616.0,1.2246467991473532e-16,-1.0,924074913.75,6428275.57440836
437,2024-05-03 18:00:00,920761675.0,920761675.0,18,4,4,False,2622.0,-1.0,-1.8369701987210297e-16,922970500.8333334,4931586.671829681
438,2024-05-04 00:00:00,,,0,5,5,True,2628.0,0.0,1.0,922970500.8333334,4931586.671829681
439,2024-05-04 06:00:00,931517238.0,931517238.0,6,5,5,True,2634.0,1.0,6.123233995736766e-17,923936116.5,6594289.599990471
440,2024-05-04 12:00:00,931926626.0,931926626.0,12,5,5,True,2640.0,1.2246467991473532e-16,-1.0,928068513.0,6331217.165942046
