Unnamed: 0,Timestamp,Throughput
0,04-01-23 00:00:00,921751424.0
1,04-01-23 06:00:00,921751424.0
2,04-01-23 12:00:00,921751424.0
3,04-01-23 18:00:00,916533941.0
4,05-01-23 00:00:00,931068691.5
5,05-01-23 06:00:00,938110206.0
6,05-01-23 12:00:00,905577755.0
7,05-01-23 18:00:00,923590195.0
8,06-01-23 00:00:00,923586987.0
9,06-01-23 06:00:00,917033103.0
10,06-01-23 12:00:00,918370476.0
11,06-01-23 18:00:00,919707849.0
12,07-01-23 00:00:00,922641699.0
13,07-01-23 06:00:00,919181353.0
14,07-01-23 12:00:00,911739658.0
15,07-01-23 18:00:00,922538525.0
16,08-01-23 00:00:00,931764235.5
17,08-01-23 06:00:00,925577950.75
18,08-01-23 12:00:00,919391666.0
19,08-01-23 18:00:00,925999410.0
20,09-01-23 00:00:00,885708500.0
21,09-01-23 06:00:00,899043416.5
22,09-01-23 12:00:00,912378333.0
23,09-01-23 18:00:00,925713249.5
24,10-01-23 00:00:00,924273183.0
25,10-01-23 06:00:00,927772276.5
26,10-01-23 12:00:00,931271370.0
27,10-01-23 18:00:00,934770463.5
28,11-01-23 00:00:00,938269557.0
29,11-01-23 06:00:00,925740951.0
30,11-01-23 12:00:00,921213892.0
31,11-01-23 18:00:00,916686833.0
32,12-01-23 00:00:00,912159774.0
33,12-01-23 06:00:00,918658627.0
34,12-01-23 12:00:00,916876183.0
35,12-01-23 18:00:00,732536512.0
36,13-01-23 00:00:00,923220354.0
37,13-01-23 06:00:00,921808968.0
38,13-01-23 12:00:00,921891296.2
39,13-01-23 18:00:00,921973624.4
40,14-01-23 00:00:00,922055952.6
41,14-01-23 06:00:00,922138280.8
42,14-01-23 12:00:00,922220609.0
43,14-01-23 18:00:00,913627009.0
44,15-01-23 00:00:00,637640336.0
45,15-01-23 06:00:00,672598055.125
46,15-01-23 12:00:00,707555774.25
47,15-01-23 18:00:00,742513493.375
48,16-01-23 00:00:00,777471212.5
49,16-01-23 06:00:00,851551439.75
50,16-01-23 12:00:00,925631667.0
51,16-01-23 18:00:00,925710889.0
52,17-01-23 00:00:00,925790111.0
53,17-01-23 06:00:00,923054405.5
54,17-01-23 12:00:00,920318700.0
55,17-01-23 18:00:00,917582994.5
56,18-01-23 00:00:00,911108005.0
57,18-01-23 06:00:00,921764052.0
58,18-01-23 12:00:00,919861088.0
59,18-01-23 18:00:00,922276081.0
60,19-01-23 00:00:00,924113771.0
61,19-01-23 06:00:00,926051051.0
62,19-01-23 12:00:00,903768603.0
63,19-01-23 18:00:00,912734513.0
64,20-01-23 00:00:00,921700423.0
65,20-01-23 06:00:00,923639416.0
66,20-01-23 12:00:00,719507131.0
67,20-01-23 18:00:00,515374846.0
68,21-01-23 00:00:00,656778204.0
69,21-01-23 06:00:00,720151325.75
70,21-01-23 12:00:00,783524447.5
71,21-01-23 18:00:00,846897569.25
72,22-01-23 00:00:00,910270691.0
73,22-01-23 06:00:00,937638408.0
74,22-01-23 12:00:00,928293640.75
75,22-01-23 18:00:00,918948873.5
76,23-01-23 00:00:00,922356078.0
77,23-01-23 06:00:00,915937383.0
78,23-01-23 12:00:00,708656447.0
79,23-01-23 18:00:00,501375511.00000006
80,24-01-23 00:00:00,923332361.0
81,24-01-23 06:00:00,919946848.0
82,24-01-23 12:00:00,916561335.0
83,24-01-23 18:00:00,769511505.5
84,25-01-23 00:00:00,622461676.0
85,25-01-23 06:00:00,757701453.5
86,25-01-23 12:00:00,892941231.0
87,25-01-23 18:00:00,770664781.0
88,26-01-23 00:00:00,648388331.0
89,26-01-23 06:00:00,655781381.0
90,26-01-23 12:00:00,615333123.5
91,26-01-23 18:00:00,430294183.25
92,27-01-23 00:00:00,245255242.99999997
93,27-01-23 06:00:00,384770900.8333333
94,27-01-23 12:00:00,524286558.6666666
95,27-01-23 18:00:00,663802216.5
96,28-01-23 00:00:00,774952599.5
97,28-01-23 06:00:00,698380093.75
98,28-01-23 12:00:00,621807588.0
99,28-01-23 18:00:00,923482591.0
100,29-01-23 00:00:00,917428153.5
101,29-01-23 06:00:00,917646012.1666666
102,29-01-23 12:00:00,917863870.8333334
103,29-01-23 18:00:00,918081729.5
104,30-01-23 00:00:00,923729305.5
105,30-01-23 06:00:00,924322424.0
106,30-01-23 12:00:00,842428597.5
107,30-01-23 18:00:00,760534771.0
108,31-01-23 00:00:00,643300990.0
109,31-01-23 06:00:00,924112801.0
110,31-01-23 12:00:00,499385768.0
111,31-01-23 18:00:00,923997964.0
112,01-02-23 00:00:00,632105973.5
113,01-02-23 06:00:00,777007987.25
114,01-02-23 12:00:00,921910001.0
115,01-02-23 18:00:00,921753636.0
116,02-02-23 00:00:00,649227583.0
117,02-02-23 06:00:00,655991703.0
118,02-02-23 12:00:00,783237312.25
119,02-02-23 18:00:00,910482921.5
120,03-02-23 00:00:00,641047963.0
121,03-02-23 06:00:00,661180456.0
122,03-02-23 12:00:00,655972833.6666666
123,03-02-23 18:00:00,650765211.3333334
124,04-02-23 00:00:00,645557589.0
125,04-02-23 06:00:00,923064452.0
126,04-02-23 12:00:00,644667393.0
127,04-02-23 18:00:00,650120013.0
128,05-02-23 00:00:00,795790490.5
129,05-02-23 06:00:00,745703903.5
130,05-02-23 12:00:00,695617316.5
131,05-02-23 18:00:00,645530729.5
132,06-02-23 00:00:00,640732332.0
133,06-02-23 06:00:00,661389609.0
134,06-02-23 12:00:00,537553369.0
135,06-02-23 18:00:00,413717129.0
