,Prediction,Test
0,816.95337,782.922791829745
1,815.2875,791.7963967283521
2,825.4247,775.31783
3,826.5624,769.1108302438811
4,823.92804,899.8647185
5,838.3964,928.516322
6,873.8842,930.402694
7,917.8379,770.2091806779291
8,900.6322,899.651842
9,881.5038,894.331498
10,868.73114,896.638458
11,903.8154,756.9936876650577
12,880.6127,830.999637
13,858.0126,769.4721020171293
14,828.21185,754.468546
15,830.9636,766.4296223858179
16,812.15784,808.3473435
17,817.58734,517.248735
18,785.2878,479.357309
19,719.3127,779.4431197455935
20,677.5239,647.745418
21,719.8713,850.291766
22,801.3882,809.239782
23,808.9364,785.4000585859056
24,851.1216,528.4307925
25,793.1462,837.7608
26,771.21954,723.990276
27,759.403,867.4698881585783
28,839.24133,873.6386827502005
29,844.5589,883.5404566872537
30,887.5972,872.1303054855339
31,889.9804,858.2263533966636
32,887.65436,672.715583
33,851.418,643.301987
34,796.75635,886.7539821812742
35,776.6192,896.691156
36,830.45514,909.2474645
37,902.82965,889.247411
38,905.5609,861.419833
39,899.5896,844.7052187564019
40,884.3969,888.7161325
41,879.4755,928.618255
42,892.1996,934.492753
43,915.4087,855.2344786859741
44,915.32874,906.6789715
45,905.2305,909.220204
46,896.5588,920.96559
47,913.383,869.7558271637689
48,908.87213,868.6755301241577
49,899.09515,874.635757108527
50,885.5721,927.990734
51,895.2358,925.377796
52,909.87683,937.009106
53,925.9284,917.504734
54,925.01624,889.770099
55,918.91754,887.7408201852359
56,906.20776,903.1107605
57,900.4437,926.076068
58,907.39215,892.5101415838371
59,912.08875,878.28128361461
60,907.76587,891.5969899705298
61,896.9969,887.9803029805886
62,895.8128,907.4755425979956
63,901.70544,920.283692
64,907.63446,910.427158
65,914.70624,931.03184
66,919.0712,707.807679
67,885.74316,864.4441887260936
68,860.3322,887.7912543050991
69,841.5267,878.6938356477696
70,889.5353,881.2134520778004
71,894.13904,875.2194951354767
72,891.2922,886.8438217637281
73,892.3357,881.1662393782053
74,892.68555,875.555890053973
75,893.5967,884.789755
76,892.08057,888.9746354472792
77,893.50543,895.0741402990568
78,898.09174,895.118196
79,900.7933,906.495357
80,904.30975,882.5151379119034
81,903.36,908.329641
82,904.60486,866.9777284065917
83,897.8397,897.7557769871544
84,899.5224,904.1399420829964
85,896.78375,903.19175
86,906.7959,902.5789029948212
87,908.23456,895.904185
88,906.7539,901.6554497554615
89,905.8224,897.9979614830438
90,904.83026,917.7131346420564
91,908.64716,889.4579277510287
92,908.0819,902.458017
93,908.5313,917.715275
94,906.3768,897.3253086300324
95,910.57733,906.178473
96,911.10376,916.456386
97,909.2997,929.145284
98,916.3648,922.902182
99,921.4193,885.0931938960562
100,917.3434,903.035773
101,908.9644,891.1070257226255
102,901.07404,885.4333838192437
103,902.1607,824.496298
104,887.71136,911.325194
105,884.6294,848.194313
106,879.4526,901.7279673037132
107,896.2528,897.318687
108,891.4665,892.4711417164629
109,904.479,903.8613024301873
110,903.8492,865.5440687616514
111,899.2577,910.689667
112,899.97705,822.949824
113,886.68713,929.774245
114,894.1535,901.0863722097728
115,892.0413,886.7207875392991
116,912.2948,900.1644460196092
117,902.8621,896.5130058764181
118,901.6667,916.1955774503784
119,907.618,913.048419
120,911.0474,894.8076887032404
121,912.82214,918.420995298432
122,911.123,895.8414653417731
123,908.3901,872.7507304451698
124,905.59784,896.3221406108812
125,897.28253,887.1373038314812
126,895.3264,889.6811315400018
127,899.9757,883.6295779892989
128,897.10046,895.3656040833495
129,898.1545,920.860133
130,903.4734,883.9692053645126
131,907.2637,898.6330575578312
132,907.41406,897.5168929959423
133,900.677,903.6750086778668
134,905.45276,900.2368436507293
135,906.1422,887.516457
136,904.9635,902.036224
