,Prediction,Test
0,913.14606,902.122155246189
1,909.6329,937.376343
2,911.37415,925.316215
3,917.7785,912.366205
4,921.7249,916.9173995501787
5,916.2535,915.486273
6,913.8458,925.425607
7,916.24695,914.3863831089869
8,916.52325,919.968107
9,917.26154,919.056178
10,915.6707,925.1613105
11,917.84564,925.045005
12,919.0784,915.508913
13,919.0669,932.9712235
14,919.5247,913.0193280966432
15,918.13794,920.631592
16,918.9476,878.812731
17,909.0256,924.685959
18,908.1602,916.0178886475612
19,907.2935,920.1691440203024
20,917.50275,835.635071
21,902.75336,925.104418
22,897.6404,915.0370985819908
23,896.2863,915.8755651228944
24,916.6813,865.6533415
25,906.2797,918.682433
26,902.81525,915.8160554466727
27,902.47626,911.107094
28,914.47754,900.425869305207
29,910.8979,902.227654
30,907.41077,913.6037729592348
31,906.9627,800.363239
32,892.102,922.642806
33,887.1097,914.517113
34,886.70746,909.3991445569989
35,914.89185,929.214027
36,914.7668,922.459488
37,917.1927,925.372576
38,921.05316,913.5181863957624
39,918.1407,909.2778150000001
40,915.3214,922.309976
41,913.3786,924.110629
42,915.7529,918.040231
43,918.5235,908.5636504873416
44,915.9842,907.384226
45,911.95984,926.52356
46,912.3379,924.268285
47,916.31885,918.4389238131496
48,919.6952,912.1595915
49,916.69855,924.845742
50,915.7319,913.3165283058092
51,915.3664,924.847407
52,917.6375,870.8433690000002
53,908.83795,925.372669
54,907.3965,935.124845
55,908.48987,866.772933
56,913.71216,910.480771
57,906.6247,924.964529
58,902.2441,924.5302665
59,916.76965,935.333673
60,922.07904,922.855013
61,922.58746,937.848906
62,924.70844,925.29904
63,923.166,926.7591135
64,924.15826,917.5041835
65,919.839,919.8325427286244
66,918.33545,921.779897
67,916.8662,870.9892739999999
68,909.7702,923.484023
69,906.35876,924.960914
70,906.447,920.1211118909516
71,919.36255,925.4255605
72,919.4138,921.461748070774
73,918.83716,924.1199488642729
74,919.6478,915.2592165
75,917.86346,929.314619
76,918.64264,924.949444
77,919.1066,921.267403
78,921.0239,922.1545773011408
79,919.164,913.3114759999999
80,917.02423,922.2754813333333
81,916.54156,912.890995
82,914.96765,913.3669023120603
83,915.04095,898.8489396481682
84,910.4516,817.262749
85,894.0605,913.6372320616244
86,886.0852,925.5762299999999
87,890.5742,885.2877965477485
88,911.4147,919.7116106666666
89,910.1876,925.577109
90,909.2661,924.10282
91,919.19446,919.1314565
92,919.5262,887.940791
93,912.9334,895.227668
94,905.29846,911.753805
95,901.8195,915.122108
96,908.1923,900.255915
97,910.81366,913.624634
98,910.20667,903.7198405
99,908.0943,906.1338923504846
100,909.46906,912.6853185
101,908.59467,913.153094
102,910.86676,906.757093
103,911.61523,921.3320645
104,912.51794,924.736446
105,914.9761,923.340829
106,919.2793,911.63243
107,917.9221,913.8892
108,915.08905,920.441393
109,913.72,925.130183
110,916.63416,916.612297
111,918.0672,927.414387
112,918.923,709.885561
113,884.7363,923.860726
114,869.1696,908.232185
115,863.4499,907.792742
116,913.41797,908.941942210102
117,909.5398,907.1901262176984
118,909.42633,903.1873707952157
119,908.65283,906.4329408529992
120,907.7605,892.7887505
121,905.3515,872.835622
122,899.6995,907.2782769620128
123,896.93176,897.8532654904101
124,898.6894,901.6980785
125,905.7366,912.367619
126,905.9864,925.5814589999999
127,911.65454,917.295569
128,916.23663,924.90158
129,918.8002,911.003102
130,916.3117,920.634724
131,916.4136,921.514616
132,915.3682,910.638309
133,916.27905,917.2432395
134,914.9231,907.0779963248971
135,912.1382,907.9091697834232
136,911.4822,937.3992379999999
