,Prediction,Test
0,917.64905,914.3568305629869
1,916.7531,916.6354999340332
2,915.9852,917.656606
3,915.51117,914.3269237327909
4,915.75464,917.2181371997605
5,915.69696,909.3281530000002
6,914.1524,910.011004
7,913.0275,909.6848174367465
8,911.1171,917.034479
9,912.53094,904.1873560000001
10,911.9917,916.8899485
11,912.9213,915.7205007451591
12,912.61755,919.75899
13,916.3091,918.214933
14,916.7501,917.7404009999999
15,917.3121,914.0376263073698
16,916.1293,904.8976602609534
17,913.43005,911.2190384985371
18,911.31213,907.423539
19,909.8796,908.4127461565807
20,910.7216,912.314324
21,910.69836,916.719034
22,912.7271,912.3938410000001
23,914.06134,904.2935239999999
24,912.645,918.0766309999999
25,911.97076,919.1199391517914
26,913.55554,912.5301990000002
27,916.1706,918.50552
28,915.851,909.8521455
29,914.11035,918.8285760407908
30,915.0759,917.0392209892858
31,914.7972,916.514476506328
32,916.55566,912.1205709999999
33,915.1732,915.033149
34,914.45404,931.6552099999999
35,917.05383,911.8612638409543
36,918.43384,916.9797120000001
37,918.6274,917.900069
38,915.0013,911.8973245945157
39,915.46735,917.91138769073
40,915.2713,921.0737170000001
41,915.8169,911.572029
42,916.4489,917.3917768426045
43,915.9106,916.2244869287144
44,914.72955,907.0626532575392
45,914.28107,913.399155569606
46,912.81055,915.7103884415669
47,912.473,910.5861490946229
48,913.7602,920.602362
49,914.86273,920.0798320913505
50,915.9805,918.032556
51,918.05206,909.4110507977887
52,915.8494,918.4645753142248
53,914.7778,914.5928818425436
54,914.1521,912.7343744961602
55,915.16473,916.8191880075489
56,914.43695,923.2204470000001
57,916.14264,927.8236580000001
58,919.63776,904.924074
59,918.32025,901.2537830000001
60,913.0659,914.8841084580059
61,908.716,910.847773
62,910.4841,911.6011327044871
63,913.0976,907.3699586003123
64,911.4919,911.3620354630547
65,911.3358,909.1454589275739
66,910.8586,907.4058417392981
67,911.01135,913.3902830123549
68,911.07947,920.431708
69,913.40784,914.8962716939486
70,915.72437,923.32415
71,917.65283,911.7116909553292
72,916.268,869.799576
73,907.9874,916.613489
74,902.861,911.026105
75,902.9013,906.1011243373937
76,912.59784,908.8868998426608
77,910.42413,918.3467630000001
78,911.5628,908.153298
79,912.8303,904.9318139003453
80,912.1086,918.965389
81,911.2037,918.6496090869572
82,913.8589,906.1288980000002
83,915.12885,920.8857901559259
84,914.54425,916.516651
85,914.2669,918.3583950716566
86,917.284,916.5699556650437
87,916.3049,916.0454797031964
88,916.23206,918.9421274541584
89,916.1619,916.754225299873
90,916.36444,915.6445898803512
91,916.3563,911.394648169731
92,914.75,915.0418129999999
93,914.04926,913.1780238267627
94,913.5432,911.4306904703616
95,913.695,923.378195
96,914.92535,916.7690359999999
97,916.30206,908.59537
98,916.2308,914.1986999999999
99,913.4804,919.6077269999998
100,913.7688,906.5984931209316
101,914.2316,919.866883
102,914.7253,915.361469
103,913.92255,908.06568
104,914.879,918.3442385000001
105,913.73126,919.6090108321798
106,914.6789,910.3936944999999
107,915.9784,919.9666369999999
108,915.7007,917.9945806107544
109,915.39526,922.169751
110,918.1075,919.2910829999998
111,918.13666,930.82529
112,920.5615,917.1923845000001
113,920.27814,906.706341
114,917.9103,915.668854
115,913.3772,908.8814455000002
116,911.7266,921.7789975000001
117,914.63385,916.615185
118,915.2164,922.0687629999999
119,918.20667,915.5417254999999
120,917.0817,867.158383
121,908.15796,909.0578345000001
122,901.8257,913.520918
123,900.77264,915.1643700434694
124,912.91736,903.037534
125,912.29755,919.85366
126,912.6847,911.6597065
127,912.3402,913.4825176403964
128,914.9161,918.0826905
129,914.10016,920.1791570000001
130,916.10596,906.341242
131,915.32635,907.340933
132,912.5547,910.652239907855
133,909.8523,917.3263249777693
134,912.14233,916.2088265166105
135,914.4741,906.689471962777
136,914.1933,918.086408
