,Prediction,Test
0,944.3775,924.845326
1,931.0967,953.423114
2,938.1291,959.611907
3,934.7497,926.209311
4,943.1496,954.2030859549428
5,940.6273,958.138236
6,935.27563,863.660917
7,936.20447,897.006043
8,919.2779,970.771854
9,900.9361,955.8657189772795
10,928.1311,950.213213
11,951.4061,963.432881
12,945.9332,947.4690522808345
13,945.198,920.39649
14,943.3661,959.538705
15,935.3485,947.6485962578976
16,933.2364,922.014075
17,942.13763,935.652556
18,933.201,944.0813790134996
19,927.891,950.5013092444532
20,935.56384,960.286621
21,941.264,926.4475725
22,942.2469,973.394609
23,943.0329,939.2702783905636
24,937.7959,969.878916
25,950.5988,930.351567
26,940.75586,811.445243
27,929.7526,956.4557303555752
28,903.6874,964.7548106666666
29,895.1359,915.303042
30,944.29224,955.572468
31,940.1025,918.2431212765218
32,927.2586,956.6935998795597
33,937.52277,960.1462315
34,933.13556,973.289265
35,949.69165,945.398512561008
36,951.03375,970.299995
37,952.07294,958.3605724505256
38,946.22345,958.065879
39,952.6962,943.3161775816584
40,946.5135,970.898952
41,945.9375,969.088991
42,946.76733,974.805656
43,957.3554,950.1220026630572
44,955.2929,954.572784
45,952.0322,866.96372
46,934.22815,965.99523
47,926.12976,952.9821613616635
48,915.79736,943.144559
49,948.14343,970.040179
50,943.9058,923.1385655
51,941.4422,968.36318
52,945.3266,963.643897
53,938.0525,947.596757
54,952.0683,956.088824
55,947.4108,958.60885
56,943.7088,963.3020675
57,947.9972,974.530114
58,951.30096,917.13819
59,949.3753,927.3016014062944
60,941.0646,965.658753
61,926.4934,971.242937
62,939.79254,965.056101
63,954.8062,954.724880972944
64,954.28345,961.33515
65,950.2181,975.491959
66,949.4788,973.186207
67,955.09357,962.356357
68,958.69275,964.56606
69,955.4641,963.06559
70,951.74396,974.135189
71,953.4439,965.422571
72,954.56,919.3274155
73,951.5199,966.736141
74,942.524,972.872217
75,937.2636,962.3833425659636
76,955.3062,928.096845
77,951.2958,957.846156
78,942.50195,927.8344015
79,933.526,908.925416
80,935.4089,970.3011915
81,926.62933,943.9273520477733
82,931.1097,932.1278285
83,946.38196,971.40508
84,938.0892,940.5226851154607
85,939.57526,952.30507
86,948.2121,950.95733
87,939.34674,859.679331
88,933.38965,975.183504
89,924.10034,958.504399
90,915.8368,940.2403786235543
91,952.58875,908.642533
92,938.5373,973.185818
93,931.41046,959.0277420312485
94,933.31305,903.349488
95,947.8626,942.934183
96,933.79517,908.799274
97,918.9867,958.3204885
98,930.8317,940.0483863318171
99,927.86914,953.572362
100,943.35455,973.479267
101,941.9314,977.433343
102,952.1543,964.220085
103,959.1593,971.0748735
104,958.24316,951.584041
105,952.72614,957.72553
106,951.32904,939.241681
107,943.45355,970.81176
108,944.833,929.9580095
109,940.9213,963.061672
110,946.6567,901.106411
111,932.51306,962.5046707761596
112,936.8758,922.433829
113,924.1229,964.746207
114,941.95953,955.05244243424
115,936.009,841.379822
116,936.92255,956.249696
117,919.3162,970.3596196666666
118,906.25494,967.52867
119,951.3224,968.729214
120,956.1005,959.504698
121,954.29315,964.4215597186299
122,953.08356,939.5848054950089
123,948.03876,949.2820191516009
124,945.04663,962.405884
125,939.5381,943.930663
126,944.2176,958.1211055
127,946.29974,956.1308865078522
128,942.5508,972.6350715
129,949.19855,954.6022452277708
130,950.3885,977.012983
131,954.77716,959.0091337901872
132,951.3441,962.3519117019584
133,955.8594,969.5834345
134,950.67804,959.4003589918472
135,952.534,947.6775753104614
136,951.5226,948.098264
