,Prediction,Test
0,887.303,866.9114650000001
1,879.19165,922.3811690000001
2,893.4572,860.618278
3,884.53503,917.350291
4,898.07495,863.9778215
5,882.2498,909.1191640000001
6,895.3742,882.692599
7,885.9278,898.112304
8,895.38654,899.1048973687653
9,892.5463,906.0495845
10,899.09076,887.8842140000002
11,896.4127,892.4448208308174
12,894.4559,871.2682435
13,884.882,859.843798
14,877.1169,897.5537960000001
15,878.0798,935.4218245
16,895.7407,915.93599
17,912.00415,886.9695420000002
18,909.3272,921.545533
19,904.9174,894.1386875356214
20,899.07056,922.909565
21,908.9449,854.3438655
22,890.68176,922.437507
23,897.81287,893.3274865309367
24,889.8404,883.3359746558799
25,898.18024,874.7070114849828
26,884.771,917.4255035
27,891.04065,879.4508019336672
28,890.4335,905.5948144999999
29,898.8517,915.323934
30,898.1518,920.23269
31,909.7258,830.741521
32,889.51526,878.236717
33,878.42303,767.603344
34,837.44934,902.7294364059611
35,855.5249,902.039443
36,862.27155,897.2424781981011
37,898.845,870.163621
38,889.93805,889.3760025
39,886.1065,914.9035575
40,890.7931,913.682453
41,903.185,907.439666
42,908.42004,914.4675955
43,908.2043,894.5096730615933
44,902.9844,904.3975685
45,901.9837,905.5802870000001
46,899.4465,921.809936
47,907.02423,876.6850270000001
48,899.6887,883.818554
49,893.3962,881.1134760000001
50,881.94507,885.85068
51,884.4678,900.1032615
52,888.892,918.190532
53,899.18695,886.9697441870326
54,899.9017,905.1323056961332
55,901.0897,891.7800390006107
56,893.7661,910.072975978236
57,900.0926,881.168903
58,893.6539,914.5073273583297
59,899.67474,923.325674
60,903.3576,884.2501206153422
61,904.72675,896.7127710927888
62,899.4825,915.385022374256
63,897.0045,913.5821252102984
64,905.3887,909.8211411499268
65,909.18005,912.5502470000001
66,908.3337,889.5742659999999
67,901.7703,903.0816845485506
68,899.67145,899.7571975277743
69,896.0871,899.4930021051704
70,898.907,910.130213440503
71,900.7791,907.050024146158
72,902.90027,913.3581101698479
73,906.7751,898.041884
74,903.5199,921.0583381372162
75,907.2196,902.414791
76,904.34143,916.125982
77,909.3253,916.958339
78,908.1511,904.1591093232964
79,908.81024,903.9748705570868
80,905.3356,893.8642719355239
81,898.8839,829.900018
82,878.65607,912.0983770000001
83,879.8751,907.2823340000001
84,883.7757,878.44674
85,897.8875,878.785756909557
86,888.42633,885.6591630767256
87,882.24493,876.5044018347128
88,881.8145,732.7739079999999
89,842.87213,868.4259366847788
90,836.39294,915.315765
91,846.6301,884.7631464614525
92,889.49646,881.120802769275
93,893.1227,888.040612
94,885.3269,872.5352579895315
95,882.0745,874.5939425521913
96,880.2025,871.3743265858707
97,875.563,850.803931
98,869.7251,892.9458885
99,874.3285,878.4371007442353
100,876.5161,876.5044115
101,883.7638,876.3140731414406
102,879.0844,923.5351590000001
103,891.21405,920.593247
104,903.80365,905.4965924999999
105,912.3374,817.729785
106,883.3193,822.321739
107,855.7541,893.389834
108,851.5608,906.6547565
109,876.208,897.7149815
110,897.6326,918.6284245
111,904.5505,889.8955769814767
112,900.1434,868.8307950000001
113,892.1855,912.396186
114,889.86884,924.2214940000001
115,899.48267,903.1418597009341
116,909.54456,882.3815704181638
117,901.22504,906.132976
118,895.7783,918.5550099999999
119,900.01697,911.651592185307
120,908.4592,920.01911
121,912.3239,904.1639546108357
122,908.4087,922.060023
123,911.15247,846.787794
124,891.2292,922.591669
125,895.4563,834.930852
126,872.0202,912.890315
127,889.60474,905.133294408774
128,884.8408,911.4280505214936
129,906.4877,902.945746812469
130,903.7598,919.1120067777797
131,907.5416,902.8837739928318
132,905.31305,901.7686122149488
133,904.98303,922.172468
134,905.60016,914.306711
135,908.9721,902.0646390702669
136,909.20624,891.9754056265054
