,Prediction,Test
0,851.003,837.8800055592419
1,846.501,839.6521774158105
2,845.19836,893.51809
3,860.3952,848.992877017233
4,867.1463,871.906011
5,874.47174,797.180382
6,855.9111,871.6301070000001
7,855.4926,838.4415940000001
8,848.33777,846.9852729999999
9,861.81244,840.2014281369574
10,853.7955,887.8308785
11,862.11395,728.4044459999999
12,846.29956,839.3834996975497
13,837.3984,844.0592904217425
14,822.5422,842.683893693868
15,853.7236,841.6447259757077
16,854.4896,848.9687969550994
17,855.0361,844.6890257077621
18,855.89026,842.4881273130396
19,856.46716,851.2969109595927
20,856.1702,841.3501079871761
21,856.1623,862.958064
22,859.5733,879.33781
23,864.9045,839.0967145726547
24,868.3977,836.4511829747047
25,862.36884,850.655961
26,853.031,890.1367890000001
27,862.219,879.603742841202
28,874.30554,860.619741
29,879.4096,884.727764
30,875.67914,880.393316
31,875.82117,881.5357963165901
32,881.535,873.9097555211499
33,879.3936,891.339488
34,880.62366,876.6904762738121
35,880.52515,882.1538970047818
36,882.5148,879.6527588784422
37,879.46796,872.4073606144221
38,879.1589,878.8767032319564
39,877.70703,869.357121029567
40,875.79767,871.5580799930154
41,875.53925,876.4130994060667
42,874.2726,874.9849820654149
43,875.862,873.9059817972934
44,876.659,881.5107932366786
45,877.23224,840.5134839999998
46,872.1681,866.9117495
47,868.25287,883.9281466543862
48,866.40594,884.8676934999999
49,878.0762,880.85825
50,882.32886,870.0820315
51,879.8256,900.204566
52,880.9117,870.4770630000002
53,880.67883,863.6820605
54,880.3654,864.814699
55,870.7206,826.199418
56,862.8717,848.0250523361029
57,857.0544,849.8186816403518
58,852.25793,852.7032923078964
59,859.1421,859.2724783842723
60,861.4165,851.839034385812
61,862.64636,856.8507822452866
62,863.3948,854.5495276213885
63,862.24304,859.8749688474536
64,863.9009,857.4369973372991
65,864.2095,850.3745826863916
66,863.9121,869.220378
67,864.52686,847.401377356902
68,863.7748,849.546750773667
69,863.8171,854.2791559477823
70,859.1582,852.8871059234351
71,860.7034,851.8353559679141
72,861.47974,859.2481067608709
73,862.03503,854.91651606539
74,862.9011,852.6889692042794
75,863.4848,861.6044095576981
76,863.18536,851.5371707463
77,863.17664,858.9672154127642
78,864.29944,853.13221616565
79,862.46027,849.2564932559619
80,862.4052,846.578929575097
81,859.4075,882.115662
82,863.4163,874.9707962464344
83,870.42737,880.5332230876203
84,879.29456,883.059514
85,879.1434,873.36157
86,879.7249,875.7208062487726
87,878.36646,882.4673181704424
88,877.398,887.72453
89,880.59216,882.8746195
90,882.97327,900.045794
91,885.98645,883.0860720077193
92,886.2069,880.5822909202726
93,886.2468,873.3292364194315
94,879.7975,879.8054152131637
95,878.34406,870.2757736361032
96,876.4325,778.989603
97,860.9387,883.585703
98,852.3879,876.74363
99,852.4656,874.8294412003692
100,879.21497,882.442288669692
101,878.0974,877.9937728372744
102,878.7602,876.506957
103,879.48865,884.8621965129217
104,879.25433,897.794093
105,883.0433,882.1538150587053
106,886.03644,876.1613082966945
107,884.67676,872.1809657532963
108,878.24585,879.388921
109,876.7769,883.7090956717706
110,878.19635,877.7214045637205
111,880.28375,883.3013177685647
112,880.8719,873.6541461551232
113,879.0625,887.569506
114,880.4313,890.105235
115,881.6914,885.2414929834828
116,885.3542,877.5833947332287
117,883.5811,882.7466081133666
118,881.16675,880.375804753267
119,879.979,885.8621919707676
120,881.69116,883.3505398536669
121,882.0101,876.0746842352095
122,881.6993,882.5712219155819
123,880.24133,873.0116224113597
124,878.3235,869.115495
125,877.0706,879.322157
126,875.1332,880.421519
127,876.80457,877.5796051458348
128,879.41766,882.7428615
129,879.84485,873.414479
130,878.84467,869.3820995
131,877.26215,887.643900002709
132,876.66016,872.877844
133,877.7365,893.123714
134,882.32654,861.3719935
135,878.1921,891.814868
136,880.7147,869.3757090000001
