,Prediction,Test
0,920.6345,935.1001509999999
1,922.9295,925.7919620000001
2,926.1859,926.259609
3,926.4835,921.279794
4,922.76306,922.9583479999999
5,921.9735,929.958243
6,922.8651,922.922658
7,923.41174,922.6687895833484
8,923.3597,927.7636418465889
9,922.6722,925.0678999999999
10,923.29,927.5682458343933
11,924.60394,926.5844646811702
12,924.2879,924.766316
13,924.2389,925.216631
14,923.5907,923.117297
15,922.6722,917.0251946647936
16,920.6592,924.1122
17,920.2575,920.6134330801001
18,919.60846,925.107979
19,921.75745,925.946796
20,922.2319,921.946476
21,922.66235,944.05415
22,927.5164,926.2067792570391
23,927.8156,915.825341
24,926.3618,928.413553
25,921.8841,914.319649
26,918.82623,937.377046
27,924.3901,917.9928690778069
28,921.778,927.5544675
29,925.3197,925.95503
30,922.1778,917.979182549904
31,922.3137,909.5590525876581
32,917.55884,914.886859
33,914.48615,917.189197
34,914.21655,925.002428
35,918.2811,904.4254590000002
36,915.7483,861.198655
37,901.46124,923.84793
38,900.246,926.578213
39,905.9248,919.4014724746472
40,921.83215,925.83842
41,922.2931,921.4114896387696
42,920.93036,925.947629
43,922.6636,918.763301
44,920.82965,914.081363
45,918.9268,927.28223
46,919.08466,914.105726
47,917.9904,909.3592816307021
48,916.82605,915.515916
49,913.54224,926.5724380000001
50,916.7247,914.723124
51,918.349,924.6852119336422
52,920.727,919.634947
53,918.8828,945.757087
54,926.97754,926.049431
55,927.59937,924.1808081721939
56,928.95654,914.570227
57,920.54376,922.264058509902
58,919.41016,919.4713585
59,918.1464,915.6901416295752
60,918.5247,926.6509820000001
61,919.5511,924.4584953598448
62,920.91675,920.8441752029055
63,922.3982,920.2847049999999
64,920.6745,919.0004160000001
65,919.2051,927.2053669999999
66,920.8112,925.9472590000001
67,922.3577,921.434915
68,923.10645,924.376747
69,922.29517,926.093952
70,922.297,927.6785975267004
71,923.9797,914.158749
72,921.3963,946.0073040000001
73,926.37274,919.6342260440076
74,924.49414,916.7719834999999
75,925.35315,915.4890240711844
76,917.0287,922.3365316175843
77,917.6546,927.2839084734209
78,920.4209,925.2216228791979
79,923.10815,930.918262282578
80,925.3794,924.1956449706582
81,924.6236,924.8597349999999
82,924.535,891.4999390000002
83,914.3154,912.6141298607977
84,910.9326,912.6373782182111
85,907.5774,910.72136947263
86,912.79675,912.600523525527
87,912.7679,904.2297291134429
88,910.6274,912.091563174472
89,910.89325,912.888341626386
90,910.93304,909.3192568586692
91,912.3661,910.1519246109559
92,911.83887,915.1776604387508
93,912.372,911.896215
94,913.1082,916.9310419999999
95,914.8739,922.042534
96,916.6391,916.4458367632027
97,917.95605,901.201662
98,913.9494,915.0988630000002
99,911.8854,904.5848903351282
100,908.8152,916.432404422818
101,912.7652,908.1244509407588
102,910.9792,925.9480919999999
103,916.5013,904.0311286621808
104,913.43884,913.677337
105,914.856,915.128166
106,911.8709,915.777421
107,915.03986,919.5905425000001
108,916.5823,914.62508
109,916.5159,938.0846985
110,922.2322,924.2121430000001
111,923.65704,914.202814
112,923.75745,920.7838700000001
113,918.93994,920.2186872512232
114,917.8387,916.250562
115,918.4659,913.6593498186363
116,916.5798,921.6031698074181
117,916.83215,930.716695
118,920.6032,896.182595
119,916.3769,925.8061940000001
120,917.133,924.7214499625316
121,915.4298,924.512864
122,923.1832,926.245251
123,923.27527,920.4691785000001
124,922.19934,914.625263
125,919.60834,923.904517
126,918.8319,925.740644
127,920.21204,925.195499
128,923.11346,943.786482
129,928.27814,917.5946871537171
130,926.40674,925.2181569999999
131,926.37134,925.581182
132,921.3397,920.2909996300879
133,922.16693,925.227404332848
134,922.1036,923.1696924175436
135,921.461,928.853697974468
136,923.7222,899.952456
