,Prediction,Test
0,867.0204,915.719452
1,849.8946,919.340598
2,871.63995,912.1064330000002
3,883.46295,913.814243
4,883.3034,913.3107
5,880.9228,924.5878509999999
6,882.65576,925.0837325
7,885.1848,846.708767
8,881.15405,886.4606152560599
9,867.12823,874.4487548087427
10,845.90436,651.271139
11,834.2589,892.9583861267257
12,803.8175,925.5934783333333
13,781.3195,925.633009
14,877.8022,925.68715
15,890.14374,937.692135
16,891.4612,912.6824670000001
17,891.64075,925.894876
18,891.67834,921.12587
19,884.83215,943.9236061318235
20,891.1478,838.7160672643942
21,883.4382,854.2128298307756
22,868.8778,937.373671
23,842.08466,933.0572984294679
24,866.8051,864.7767683126265
25,889.81635,842.7563471652849
26,869.70703,827.8459547938751
27,837.53973,912.2519396903116
28,834.8264,267.336429
29,781.2962,827.7938875938486
30,724.77277,924.739867
31,635.137,860.466618390082
32,846.2975,926.007049
33,874.4521,925.8411735
34,865.7159,921.0742634004296
35,889.8543,941.4371554743833
36,890.84827,866.5049940271522
37,885.81714,920.706161
38,881.6001,925.31825
39,866.68005,872.8564898664225
40,882.54974,924.00494
41,877.37787,919.3395280000001
42,869.1993,907.3593255091616
43,886.08453,865.7077058893963
44,877.0299,925.853141
45,869.1415,926.832016
46,867.74963,925.5254209999999
47,890.5091,913.317961
48,889.25867,834.3570539999998
49,877.4068,834.9831569185137
50,854.3644,926.1041750000002
51,834.8311,912.05271265106
52,854.75146,931.4381434999999
53,887.7367,924.6364885
54,886.28174,912.0532739999999
55,890.65656,925.893117
56,886.5869,925.027093
57,885.01227,864.8072264044292
58,883.5761,886.9780224599002
59,871.41846,898.9408605401918
60,855.35077,932.645622925333
61,870.0286,935.5407987478541
62,882.7822,925.318111
63,895.1288,983.5318519038638
64,900.06226,925.370124
65,903.7609,892.9827784978609
66,908.5859,922.9054579999998
67,882.03284,911.884723194344
68,875.7087,782.1587595
69,870.4926,929.520234
70,851.6433,924.9263960000001
71,837.2951,926.243724
72,891.5236,925.434491
73,890.00885,925.266515
74,890.29785,916.45966
75,889.0057,963.9301558359185
76,891.9507,916.195052
77,894.743,911.6167500000001
78,900.9396,873.7924159472736
79,877.71466,952.8335357187287
80,875.5189,883.1057933373244
81,872.45636,925.631945
82,890.368,619.185521
83,841.4658,921.238006
84,818.05475,922.7648069228538
85,775.8735,925.894228
86,887.83777,925.8654974999998
87,889.1538,924.372681
88,890.1716,892.9537735
89,886.43286,926.7050135664736
90,882.0563,923.904286
91,877.87756,925.425967
92,890.12695,896.6995372541747
93,886.34265,936.1070430000001
94,884.3463,912.998912
95,880.34,900.403612
96,888.4143,925.6557775
97,879.4142,938.2195679999999
98,881.9701,938.9774933966858
99,894.5819,922.9318
100,897.8054,925.218712
101,894.5263,893.865359
102,885.62164,925.267857
103,882.43713,954.8262452440769
104,881.1884,848.4035234733822
105,888.6253,864.0792789249631
106,876.3115,865.539817994557
107,840.39575,943.8344279871432
108,854.82745,920.9599200000001
109,871.2824,926.209125
110,896.0078,921.2331706666666
111,888.0479,920.7029849999999
112,888.799,925.994548
113,887.3585,937.9534830000001
114,889.69464,925.842586
115,893.2346,924.006233
116,894.69855,935.7989304807827
117,890.9386,901.3575695000001
118,889.3376,937.841075
119,889.558,986.8572075838767
120,890.42316,908.3099108535099
121,907.484,924.740792
122,909.2138,926.2336879580051
123,883.4551,892.236753
124,886.371,926.4603391524723
125,882.5629,897.8121256927277
126,874.76105,936.801264
127,885.07477,925.3723909999999
128,882.2486,922.1769410000002
129,893.95294,925.2062700000001
130,889.1894,918.8154435
131,888.0114,967.1892374941688
132,892.83673,912.68306
133,896.03265,875.2672887665689
134,897.42096,773.877442
135,857.1959,922.3777099999999
136,835.3936,886.0916049917635
