,Prediction,Test
0,863.15216,915.719452
1,858.55304,919.340598
2,876.68866,912.1064330000002
3,884.1964,913.814243
4,883.58636,913.3107
5,882.0981,924.5878509999999
6,884.4469,925.0837325
7,887.27075,846.708767
8,875.9833,886.4606152560599
9,863.4163,874.4487548087427
10,851.501,651.271139
11,817.4794,892.9583861267257
12,801.4912,925.5934783333333
13,812.29034,925.633009
14,882.4677,925.68715
15,890.7532,937.692135
16,892.9509,912.6824670000001
17,891.4744,925.894876
18,890.56104,921.12587
19,886.72577,943.9236061318235
20,892.98706,838.7160672643942
21,878.4136,854.2128298307756
22,860.2537,937.373671
23,852.65894,933.0572984294679
24,876.9482,864.7767683126265
25,884.5328,842.7563471652849
26,862.07587,827.8459547938751
27,836.4761,912.2519396903116
28,842.41846,267.336429
29,739.85345,827.7938875938486
30,698.465,924.739867
31,695.47107,860.466618390082
32,853.84106,926.007049
33,874.0131,925.8411735
34,874.3564,921.0742634004296
35,890.07434,941.4371554743833
36,892.5107,866.5049940271522
37,882.85065,920.706161
38,878.809,925.31825
39,874.4542,872.8564898664225
40,879.8349,924.00494
41,876.9577,919.3395280000001
42,875.82166,907.3593255091616
43,885.43024,865.7077058893963
44,873.6315,925.853141
45,870.9287,926.832016
46,875.8297,925.5254209999999
47,891.09357,913.317961
48,888.79584,834.3570539999998
49,870.9789,834.9831569185137
50,847.91547,926.1041750000002
51,844.60846,912.05271265106
52,865.3939,931.4381434999999
53,888.4769,924.6364885
54,888.6078,912.0532739999999
55,889.5052,925.893117
56,887.1018,925.027093
57,887.27313,864.8072264044292
58,879.6043,886.9780224599002
59,868.1149,898.9408605401918
60,860.68115,932.645622925333
61,875.4551,935.5407987478541
62,887.5659,925.318111
63,894.98114,983.5318519038638
64,903.6366,925.370124
65,905.26733,892.9827784978609
66,899.35504,922.9054579999998
67,881.898,911.884723194344
68,879.30035,782.1587595
69,860.37585,929.520234
70,851.3415,924.9263960000001
71,855.0913,926.243724
72,891.66754,925.434491
73,890.6935,925.266515
74,890.79095,916.45966
75,888.94684,963.9301558359185
76,895.2564,916.195052
77,896.4127,911.6167500000001
78,895.481,873.7924159472736
79,875.39044,952.8335357187287
80,878.9422,883.1057933373244
81,876.7708,925.631945
82,886.80804,619.185521
83,823.58594,921.238006
84,811.12866,922.7648069228538
85,810.61615,925.894228
86,888.9614,925.8654974999998
87,890.1363,924.372681
88,890.64996,892.9537735
89,884.55914,926.7050135664736
90,882.3266,923.904286
91,882.435,925.425967
92,890.5484,896.6995372541747
93,885.01154,936.1070430000001
94,885.24756,912.998912
95,883.78937,900.403612
96,885.61536,925.6557775
97,881.15485,938.2195679999999
98,886.6498,938.9774933966858
99,896.3666,922.9318
100,896.82776,925.218712
101,893.3654,893.865359
102,884.19775,925.267857
103,882.51215,954.8262452440769
104,887.89404,848.4035234733822
105,883.98816,864.0792789249631
106,867.27185,865.539817994557
107,844.62115,943.8344279871432
108,863.1617,920.9599200000001
109,879.2745,926.209125
110,894.2709,921.2331706666666
111,888.91986,920.7029849999999
112,888.88916,925.994548
113,888.4552,937.9534830000001
114,891.8289,925.842586
115,894.00574,924.006233
116,893.6256,935.7989304807827
117,892.23486,901.3575695000001
118,888.5126,937.841075
119,889.3671,986.8572075838767
120,898.75464,908.3099108535099
121,906.17474,924.740792
122,901.6271,926.2336879580051
123,886.2515,892.236753
124,884.6162,926.4603391524723
125,882.57025,897.8121256927277
126,877.4571,936.801264
127,885.9176,925.3723909999999
128,886.49084,922.1769410000002
129,892.88354,925.2062700000001
130,889.73334,918.8154435
131,888.535,967.1892374941688
132,896.42725,912.68306
133,897.1945,875.2672887665689
134,888.7955,773.877442
135,846.98047,922.3777099999999
136,838.66583,886.0916049917635
