,Prediction,Test
0,850.2278,888.0924639999998
1,853.76276,875.6128630000001
2,867.11707,824.1166309999999
3,865.46826,826.714423465673
4,847.10504,815.8967276228244
5,825.15576,886.0984840000001
6,831.5861,848.2683429695413
7,840.87695,782.4633549417023
8,852.58435,818.6530050515667
9,824.0187,776.522879
10,801.39557,856.373218
11,814.6562,858.8219338776446
12,818.1376,787.0422825
13,843.47784,866.3799079999999
14,835.1148,854.616639
15,824.564,861.720659
16,855.30493,841.7936954198905
17,849.9126,809.251478
18,843.8784,868.9814059999999
19,834.1221,762.680157
20,823.71875,860.5417865
21,832.3207,848.9277185000001
22,812.3668,840.5566067912517
23,848.90735,872.1543959999999
24,845.58276,813.499455
25,843.4556,803.0702085
26,840.13806,846.0585564572981
27,818.1787,858.1329940000002
28,826.35614,838.0493055000001
29,844.97516,858.6801310000001
30,847.19037,614.607298
31,815.6554,877.1881819999999
32,791.82086,846.989212
33,756.2046,868.2480984999999
34,858.596,869.322802
35,851.65125,782.6812210697256
36,850.6468,818.8809476884693
37,832.8057,828.9065911505795
38,807.59174,801.3236362885876
39,821.86597,859.0610609986959
40,825.5881,866.56881
41,829.9688,865.7514925301956
42,855.8373,873.1255650000002
43,859.6282,848.2468515000002
44,858.2943,869.6900210000001
45,857.3946,867.0685775000001
46,852.28796,856.7863403730482
47,859.3625,838.0472940224629
48,853.3848,830.470032
49,843.333,887.199177
50,840.1906,840.7906481839246
51,846.35443,871.315534
52,861.52356,834.929474
53,845.8423,858.5567604778315
54,851.8585,846.9185300714646
55,841.49115,863.660831
56,850.2589,890.683561
57,852.92365,867.656956
58,864.28546,828.8724287555259
59,865.0317,827.7851559961939
60,845.15607,816.9534494399533
61,827.52057,857.553762
62,828.9897,849.3669914068347
63,834.0536,773.4101829999998
64,839.91675,832.305077
65,823.7167,861.9299889999999
66,811.0385,802.1381392309155
67,836.04724,878.864501
68,841.7795,848.5904694711651
69,833.331,879.2861750000001
70,861.01,856.5745053610086
71,853.70306,845.312205
72,859.2893,855.4826540000001
73,848.0581,863.8872082746283
74,846.9944,857.6572182101385
75,852.69543,838.8991246135992
76,852.3833,869.244094
77,848.4473,887.934778
78,850.71014,562.37984
79,829.9488,864.8789459667325
80,788.9118,857.736325
81,733.5119,825.49918
82,851.2474,824.8097989999999
83,839.8062,837.527321
84,827.74896,835.5594559999998
85,830.5222,862.7001223060695
86,838.4436,840.199202
87,842.0438,832.9401807738484
88,846.6432,870.3193409999999
89,839.76074,851.3661754999999
90,844.2359,854.6564168746723
91,855.275,788.3558697111753
92,840.46747,824.8180540508253
93,828.8985,840.225041
94,812.7517,807.1334474372591
95,827.9147,865.2894839523678
96,832.4944,853.8750591554789
97,832.50824,872.0284229057642
98,855.8627,861.9088155585977
99,854.644,831.0102518309457
100,855.96826,848.1330105479204
101,845.6982,869.2670582652884
102,839.7637,862.9982709924717
103,851.6542,844.1233615330588
104,856.63684,848.8725723287849
105,849.6532,841.1858647436444
106,842.1307,846.8866057475155
107,842.77454,884.477217
108,845.44354,867.1477826851666
109,855.58234,845.888585
110,864.29767,860.300510297809
111,853.18195,831.3350290597901
112,844.6826,869.90651
113,847.65607,887.51588
114,847.68,875.142623
115,866.95636,840.8648138332559
116,867.0754,829.8619577770263
117,851.6433,857.6959061780749
118,837.76825,862.7876592518949
119,841.01215,795.8563254844661
120,846.09247,832.6654128047932
121,835.12256,842.8598208876485
122,818.1594,814.812553990832
123,832.73914,873.5218898426876
124,836.5339,861.9988676576694
125,838.7695,880.3249433863607
126,862.4025,870.1090576067415
127,861.16907,838.9165234532942
128,862.51245,856.202188922673
129,852.1195,877.974177
130,846.1621,853.648581
131,856.1993,841.6929895
132,857.5509,849.5577155
133,845.2054,881.906255
134,846.0494,879.4947030000001
135,857.4747,846.568891
136,866.53253,858.9948330000001
