,Prediction,Test
0,916.61334,917.415032695606
1,918.3077,917.1568766253512
2,911.90826,923.376440909667
3,915.9886,910.8733692208544
4,915.9797,906.9136203816638
5,914.6914,917.4272102304416
6,909.62683,925.5325475
7,911.85767,917.80327
8,917.5836,910.8709993473163
9,918.03534,925.812728
10,914.7387,923.5398818364656
11,915.5918,909.2111442477224
12,919.5265,915.8382092127575
13,915.4527,924.8941316666667
14,912.3185,922.854275
15,917.37775,924.478786
16,920.9169,925.313788
17,920.59595,925.9434715
18,921.609,925.101041
19,922.03467,915.828659
20,920.8715,919.707711
21,918.44574,926.261971
22,916.3835,922.7321116666666
23,919.40125,923.1254905805688
24,921.2975,868.274789
25,912.8092,926.53133
26,905.44824,920.881631680529
27,897.4718,909.830152
28,919.1807,914.3903233937832
29,914.2996,914.1330184618236
30,910.8058,906.5472875
31,911.7033,907.8702277260288
32,909.6881,900.311179
33,905.86957,923.800121
34,907.3672,924.525345
35,910.66583,904.7284941704561
36,918.3536,907.8678656659428
37,913.6166,921.384606
38,907.78815,937.22154
39,914.85095,906.2134830940277
40,921.0175,877.514857
41,915.553,915.618852
42,899.4545,915.1277477278417
43,897.6612,923.242747
44,914.6449,892.814008
45,912.7508,925.1101015
46,912.0132,918.9218544479944
47,907.1306,906.0200555889525
48,917.53625,925.07359
49,913.7886,923.744874
50,913.3437,926.786075
51,921.53973,920.0819539492747
52,920.94135,918.7636425
53,920.2247,911.738746
54,916.07385,924.953606
55,915.27747,906.1506893445276
56,913.48883,856.899863
57,907.6535,928.385235
58,895.49646,925.265914
59,893.80145,896.741343
60,919.4977,914.1154106666667
61,912.5428,913.9843348753784
62,905.16974,912.077154
63,912.255,911.894802
64,911.6532,907.4527278154454
65,910.2227,913.052502
66,909.6481,920.0740671504223
67,910.1906,905.7991017377852
68,912.66534,912.4012969819424
69,912.5926,926.419165
70,910.12256,926.788577
71,916.8324,912.6409687975712
72,921.13116,913.049262845057
73,917.4311,912.733161
74,911.4551,929.95765
75,913.75275,905.6057626806901
76,915.21844,918.1387118853432
77,917.50684,926.475856
78,911.61707,926.157298
79,919.2286,919.661231001488
80,921.8904,925.004833
81,920.6449,924.691507
82,919.28705,919.0613795
83,920.7721,910.5668738173551
84,917.9821,918.4265061696395
85,914.24316,918.1680654757322
86,912.7424,926.872766
87,917.151,911.8776303440488
88,917.5062,903.774161
89,916.0606,920.808763
90,909.62805,921.9158704212898
91,910.9846,917.616015
92,918.0128,924.3622
93,918.17206,925.052405
94,918.2774,914.993959
95,920.06866,910.2135727254852
96,916.9692,918.024432
97,912.359,925.152141
98,913.3783,926.339387
99,918.83716,917.0887840705319
100,921.0366,912.476036
101,918.392,924.0262188738008
102,914.6449,915.567293
103,914.7604,910.0192914178881
104,916.662,922.6133207677391
105,913.13904,924.79077
106,914.5091,925.0329954262131
107,920.54224,924.1432599800768
108,921.43256,915.00238
109,920.10706,925.055874
110,918.49646,925.266145
111,917.375,908.8844909443644
112,919.6359,916.7296016714524
113,916.2169,928.323263
114,912.8637,922.6865559208495
115,918.685,910.1928256892045
116,920.4987,917.080351
117,915.51746,925.79099
118,913.1925,920.2125188989207
119,917.8171,907.043054658964
120,918.3172,910.190457586277
121,912.70905,919.9945367928492
122,909.22473,922.8498747355421
123,913.61346,908.5318426191642
124,916.74866,903.035502
125,913.3242,911.7130875
126,906.8472,926.26086
127,908.7423,913.521192
128,914.7852,915.8038770221991
129,917.80286,922.3189682263984
130,913.816,921.2727257094128
131,916.4493,908.3379202698751
132,917.2859,920.9086806211612
133,914.89484,899.99557
134,910.14233,925.9252
135,913.09204,922.4357930850175
136,910.8451,920.760208869185
