,Prediction,Test
0,3533.8257,4455.593393
1,3408.5222,3310.091906
2,3675.1707,2982.6512251388335
3,3815.0854,3520.468079723287
4,3564.2698,2650.6578755
5,3482.3838,3319.577273
6,3512.8723,4181.313992
7,3577.6543,3069.344688
8,3756.2686,3995.237436
9,3844.5303,3383.227926
10,3704.6067,2857.981112193309
11,3710.433,2417.095334
12,3400.0273,4659.347921
13,3497.8467,1599.451959
14,3441.5852,3991.1026830000005
15,3632.289,2347.860942
16,3222.3804,3827.737141
17,3623.7786,3426.664582408624
18,3510.8894,3077.314275103889
19,3713.028,3013.192814
20,3539.8633,3587.5229742256524
21,3527.4824,3277.2408549261218
22,3591.2695,3522.34337055978
23,3689.71,3475.5798713484573
24,3665.0784,3610.7145840577095
25,3729.4517,3657.3830215
26,3754.0327,3211.686867133121
27,3731.942,3499.310035212529
28,3688.2793,3952.7784349999997
29,3711.8245,4445.656558
30,3941.552,2071.002351
31,3812.2366,2158.924136
32,3431.8755,3858.678939
33,3154.3916,2841.6018920000006
34,3392.394,3108.835358031749
35,3599.9714,3105.408645842904
36,3427.317,3630.311441066569
37,3560.151,3196.080591955916
38,3609.8406,3418.988444
39,3667.6514,3012.7556358244406
40,3560.115,3328.3005696872006
41,3568.4539,3213.629401
42,3527.5837,2797.1841379999996
43,3516.3223,3388.5777526574034
44,3484.6924,3252.2293863081277
45,3496.782,2381.979065
46,3479.6406,3481.456239
47,3417.6257,3236.391117994376
48,3419.5464,3829.1860075
49,3699.867,3265.131134834145
50,3691.0732,4088.566640000001
51,3820.3982,3462.7372695189115
52,3779.8306,3597.372646470416
53,3852.1758,3566.825275540093
54,3735.6504,3250.45473228119
55,3715.244,3541.5497631712815
56,3682.0378,3479.593528410543
57,3663.6353,3223.18688
58,3680.39,2680.217509
59,3535.9429,3859.045888
60,3527.081,2797.739029
61,3505.3586,3250.833480143926
62,3610.5474,2132.520751
63,3311.0857,3142.893640050683
64,3317.0425,3058.643682
65,3266.6965,3070.2203505
66,3479.9304,2881.791450333589
67,3437.0334,3049.122227290433
68,3423.0828,3718.9134749999994
69,3509.014,3303.281498
70,3630.739,3076.6829620000003
71,3662.3677,3429.4808452668112
72,3570.0652,3488.757253
73,3601.8472,3640.811337
74,3715.4731,3413.663955
75,3729.2751,3275.4571850237594
76,3696.1082,3844.724432
77,3695.0261,3304.544118964507
78,3708.725,3551.6886263214037
79,3757.4482,3504.535532257935
80,3681.5073,4903.46551
81,3921.4458,3940.5744179999997
82,4071.7913,3374.1184367063456
83,4103.7974,3676.288191850283
84,3811.1895,2513.501628
85,3584.216,3495.0941173189276
86,3542.8618,3396.028185
87,3474.6528,3684.8499343980266
88,3716.7727,3529.9130014756142
89,3733.8965,3374.5115940494793
90,3744.5361,2697.4994635
91,3581.666,3262.4651776214155
92,3482.1372,3813.9150144555415
93,3525.491,3357.7228717019884
94,3706.7551,2991.4293427151542
95,3683.2368,3165.126227016093
96,3527.3545,3532.228521
97,3532.599,3501.312197328828
98,3645.3674,3689.497154
99,3748.1392,3961.069317
100,3818.9006,3416.711400179468
101,3842.593,3586.6664533668886
102,3812.309,3221.003868789508
103,3674.558,3400.072108949114
104,3660.4868,3755.03583525344
105,3665.4172,3430.26565667093
106,3735.6726,4424.168007
107,3885.467,3637.865752766635
108,3912.2732,3363.985432
109,3931.58,3558.8844720711004
110,3724.5771,3739.162402
111,3729.2322,3533.665230436287
112,3782.707,3062.724565
113,3713.7441,3359.500647106851
114,3609.2446,2112.4648
115,3390.881,3541.8948170122185
116,3392.2996,3392.9687197622607
117,3392.3428,2114.575731
118,3505.939,3139.3569878870517
119,3344.5576,3912.0330050000016
120,3379.8,3665.95276950728
121,3742.6077,3227.4587698202963
122,3803.7334,2875.375733897281
123,3606.1255,3042.33398326685
124,3456.2258,3360.976844348301
125,3456.462,3365.4774944007504
126,3562.3848,3138.2480905794073
127,3603.6284,3773.196633
128,3645.015,3369.416549
129,3671.6533,3127.382986
130,3695.6958,3414.0949610000002
131,3593.6125,3268.1650527301645
132,3579.2913,4786.252433
133,3823.692,3297.187230590058
134,3902.9136,3006.155359
135,3888.9343,3496.733404101391
136,3563.0576,3632.6905915277166
