,Prediction,Test
0,919.44916,911.4563472750566
1,913.7562,912.1250388157288
2,912.2491,912.3800182878645
3,913.69116,901.26198
4,912.7809,912.3450510656588
5,911.4181,912.977705436392
6,909.87396,910.1846257589184
7,913.99963,903.9102036441936
8,912.8736,900.2097678381328
9,909.87646,909.2578237605663
10,907.57983,913.0844510665615
11,908.7435,899.000409
12,911.5921,923.163864
13,912.3329,919.238075
14,912.2872,913.1882981184144
15,920.09906,913.5422446682325
16,917.1119,910.938416
17,914.5479,911.7186484103224
18,914.1401,916.667889
19,913.8661,862.977185
20,909.41284,916.876
21,904.37054,912.1379675353576
22,896.42224,912.875951315132
23,915.85815,907.967497
24,913.6488,910.9959438009269
25,913.08154,927.154097
26,913.6958,926.0489445
27,918.68945,920.6599418668952
28,924.2076,920.0216750468228
29,922.36017,920.6966505551708
30,920.1472,920.954026173606
31,920.09033,915.4023722248164
32,919.797,920.918730350124
33,919.15204,920.179571
34,918.2402,918.738002643895
35,920.0684,912.404617220448
36,918.71313,918.8444525
37,917.3156,920.967892
38,916.64655,924.790909
39,920.1227,925.529586
40,921.9873,899.110281
41,920.7034,915.1773067293286
42,916.30786,923.219385
43,910.848,922.1271744702267
44,918.9328,902.369674
45,919.6142,920.2864411330488
46,916.34576,896.226692
47,910.36,924.380201
48,914.58246,921.647902
49,911.7725,919.9884223333333
50,921.9394,920.39826
51,920.4954,920.0085745201036
52,919.8979,920.845143
53,920.0574,922.170601
54,920.2582,921.5981
55,920.85065,911.2033967017998
56,920.0648,912.629673
57,917.44836,911.2397283373192
58,913.58905,911.4944603258435
59,913.834,905.9998301096182
60,912.7486,911.4595270428975
61,912.1226,920.28222
62,912.2891,909.3011986494971
63,915.32935,903.0328665020552
64,915.3991,924.530383
65,911.99713,861.145752
66,907.7549,923.168249
67,907.5874,908.9038856846859
68,896.84656,907.9848717760186
69,916.9812,905.7770763710848
70,910.9757,919.970959
71,911.6508,912.6555586468459
72,913.4161,906.2374105717217
73,916.4532,917.399646
74,913.28455,909.52355955733
75,912.62744,898.3760377327294
76,913.8139,911.204318095232
77,909.50024,911.2526445083056
78,908.3063,911.9899119994732
79,913.339,910.5587198652107
80,913.37787,873.74214
81,909.2463,872.471368
82,899.8499,895.1182865
83,888.4722,911.1488413583348
84,894.8233,923.226022
85,908.3529,925.474149
86,917.7254,921.230544
87,922.5676,905.9455863128001
88,920.68634,919.757518
89,916.81177,921.527765
90,914.4115,909.2467571939616
91,918.8772,902.9788003425451
92,915.8654,899.2821775237849
93,909.1913,919.601565
94,908.1295,912.1435944759638
95,910.75977,908.8494680169733
96,916.4752,907.9305091312787
97,912.6726,905.7228459109233
98,910.9357,912.2473345221799
99,910.7683,912.6009163599016
100,911.5265,906.1831525505452
101,913.42694,912.57843
102,912.7181,907.696682
103,911.24365,831.9148
104,904.18866,926.259655
105,894.75134,923.738187
106,888.44867,923.219477
107,923.56744,924.0668095
108,922.53284,910.0572392410892
109,920.95776,922.800369
110,919.2723,923.174711
111,916.93787,932.8139965
112,923.1338,915.194266942308
113,923.68085,915.865700814271
114,923.2202,916.1217259676248
115,916.47156,841.758626
116,908.5216,921.17618
117,899.6106,916.7218642555342
118,890.1303,913.9173300443466
119,918.7797,907.6171762685352
120,915.6461,903.9015648242572
121,912.6155,922.331277
122,911.3159,921.6528675
123,914.2536,914.049175
124,920.4618,912.5943207450493
125,918.1632,910.37531731169
126,914.5901,916.9333205867376
127,914.2127,917.2887186857972
128,914.98096,910.8379884312254
129,916.9099,921.389996
130,916.649,914.1408197829439
131,915.89465,907.5725135
132,917.52075,901.702006
133,912.44775,921.492965
134,910.6771,920.866211
135,913.11035,915.1812351548267
136,920.0646,924.16925
