,Prediction,Test
0,916.583,911.4563472750566
1,912.60657,912.1250388157288
2,912.0344,912.3800182878645
3,913.1633,901.26198
4,910.374,912.3450510656588
5,910.4031,912.977705436392
6,910.6354,910.1846257589184
7,913.03815,903.9102036441936
8,910.72156,900.2097678381328
9,907.24384,909.2578237605663
10,907.0063,913.0844510665615
11,909.5329,899.000409
12,909.18066,923.163864
13,912.9234,919.238075
14,914.72656,913.1882981184144
15,918.5546,913.5422446682325
16,915.89105,910.938416
17,913.62964,911.7186484103224
18,913.21826,916.667889
19,914.0869,862.977185
20,901.0914,916.876
21,902.30316,912.1379675353576
22,901.44916,912.875951315132
23,914.77295,907.967497
24,912.34656,910.9959438009269
25,912.0183,927.154097
26,915.9627,926.0489445
27,921.0046,920.6599418668952
28,923.6495,920.0216750468228
29,921.6456,920.6966505551708
30,920.1711,920.954026173606
31,920.2568,915.4023722248164
32,918.97284,920.918730350124
33,919.01764,920.179571
34,918.8364,918.738002643895
35,919.7424,912.404617220448
36,917.3814,918.8444525
37,916.99915,920.967892
38,917.65436,924.790909
39,921.0763,925.529586
40,922.94476,899.110281
41,916.8603,915.1773067293286
42,914.13336,923.219385
43,913.6371,922.1271744702267
44,919.9597,902.369674
45,916.3836,920.2864411330488
46,915.52124,896.226692
47,908.5518,924.380201
48,914.4368,921.647902
49,914.97284,919.9884223333333
50,921.4548,920.39826
51,920.35034,920.0085745201036
52,919.90125,920.845143
53,920.13684,922.170601
54,920.6331,921.5981
55,921.0766,911.2033967017998
56,918.39294,912.629673
57,915.72925,911.2397283373192
58,912.922,911.4944603258435
59,912.99316,905.9998301096182
60,911.1847,911.4595270428975
61,911.2291,920.28222
62,913.6683,909.3011986494971
63,914.57947,903.0328665020552
64,912.2087,924.530383
65,913.3918,861.145752
66,900.4261,923.168249
67,905.5729,908.9038856846859
68,901.7935,907.9848717760186
69,914.2382,905.7770763710848
70,909.5294,919.970959
71,912.54706,912.6555586468459
72,913.8725,906.2374105717217
73,913.9321,917.399646
74,913.23346,909.52355955733
75,912.4272,898.3760377327294
76,910.2205,911.204318095232
77,908.53265,911.2526445083056
78,909.0767,911.9899119994732
79,912.7469,910.5587198652107
80,912.57184,873.74214
81,902.397,872.471368
82,891.8445,895.1182865
83,887.98315,911.1488413583348
84,897.84033,923.226022
85,911.4475,925.474149
86,919.78467,921.230544
87,922.56085,905.9455863128001
88,917.738,919.757518
89,916.12836,921.527765
90,916.3006,909.2467571939616
91,917.17163,902.9788003425451
92,912.5155,899.2821775237849
93,906.48785,919.601565
94,909.3084,912.1435944759638
95,911.8725,908.8494680169733
96,914.40753,907.9305091312787
97,911.2264,905.7228459109233
98,909.48517,912.2473345221799
99,910.408,912.6009163599016
100,911.7079,906.1831525505452
101,911.8119,912.57843
102,911.88385,907.696682
103,910.58405,831.9148
104,890.728,926.259655
105,894.11365,923.738187
106,898.91986,923.219477
107,923.46484,924.0668095
108,922.8582,910.0572392410892
109,919.0535,922.800369
110,918.8936,923.174711
111,918.7284,932.8139965
112,925.0328,915.194266942308
113,922.92975,915.865700814271
114,920.8117,916.1217259676248
115,916.24646,841.758626
116,896.3934,921.17618
117,897.5836,916.7218642555342
118,898.26636,913.9173300443466
119,917.509,907.6171762685352
120,913.7798,903.9015648242572
121,910.2652,922.331277
122,912.5748,921.6528675
123,916.4943,914.049175
124,919.24146,912.5943207450493
125,916.5275,910.37531731169
126,913.4457,916.9333205867376
127,914.23627,917.2887186857972
128,915.553,910.8379884312254
129,915.6596,921.389996
130,916.86926,914.1408197829439
131,916.051,907.5725135
132,915.0971,901.702006
133,909.7137,921.492965
134,911.72565,920.866211
135,915.4453,915.1812351548267
136,919.1052,924.16925
