,Prediction,Test
0,920.1996,935.1001509999999
1,919.285,925.7919620000001
2,924.89777,926.259609
3,926.5976,921.279794
4,922.519,922.9583479999999
5,921.692,929.958243
6,920.87634,922.922658
7,922.46185,922.6687895833484
8,923.50366,927.7636418465889
9,921.2199,925.0678999999999
10,922.0505,927.5682458343933
11,923.6679,926.5844646811702
12,923.103,924.766316
13,923.6594,925.216631
14,922.8863,923.117297
15,922.06116,917.0251946647936
16,921.10095,924.1122
17,919.5766,920.6134330801001
18,918.5207,925.107979
19,920.919,925.946796
20,920.70795,921.946476
21,922.2463,944.05415
22,923.93726,926.2067792570391
23,925.7791,915.825341
24,929.1495,928.413553
25,920.9447,914.319649
26,918.4162,937.377046
27,922.38574,917.9928690778069
28,920.3334,927.5544675
29,925.75995,925.95503
30,920.26733,917.979182549904
31,922.7916,909.5590525876581
32,919.3917,914.886859
33,914.8752,917.189197
34,913.1253,925.002428
35,916.5175,904.4254590000002
36,917.1134,861.198655
37,910.85724,923.84793
38,899.58057,926.578213
39,898.0188,919.4014724746472
40,921.63696,925.83842
41,921.67096,921.4114896387696
42,919.9358,925.947629
43,921.8712,918.763301
44,920.4689,914.081363
45,920.0458,927.28223
46,917.5209,914.105726
47,917.4515,909.3592816307021
48,918.971,915.515916
49,913.406,926.5724380000001
50,914.1603,914.723124
51,917.90393,924.6852119336422
52,920.4369,919.634947
53,917.66187,945.757087
54,923.0685,926.049431
55,925.25885,924.1808081721939
56,930.67896,914.570227
57,921.42267,922.264058509902
58,919.21716,919.4713585
59,917.01575,915.6901416295752
60,918.9471,926.6509820000001
61,918.1089,924.4584953598448
62,919.0018,920.8441752029055
63,922.38086,920.2847049999999
64,920.6055,919.0004160000001
65,918.9319,927.2053669999999
66,919.26416,925.9472590000001
67,920.5765,921.434915
68,923.0152,924.376747
69,921.7551,926.093952
70,920.8703,927.6785975267004
71,922.59503,914.158749
72,922.22943,946.0073040000001
73,922.9619,919.6342260440076
74,922.4924,916.7719834999999
75,928.4382,915.4890240711844
76,917.26935,922.3365316175843
77,916.57007,927.2839084734209
78,918.19867,925.2216228791979
79,921.8224,930.918262282578
80,923.86774,924.1956449706582
81,923.71265,924.8597349999999
82,924.4159,891.4999390000002
83,918.45404,912.6141298607977
84,913.0647,912.6373782182111
85,905.29913,910.72136947263
86,913.10626,912.600523525527
87,912.86176,904.2297291134429
88,911.7081,912.091563174472
89,911.2865,912.888341626386
90,910.00464,909.3192568586692
91,912.8207,910.1519246109559
92,912.38007,915.1776604387508
93,911.72595,911.896215
94,912.8763,916.9310419999999
95,914.5555,922.042534
96,914.99896,916.4458367632027
97,917.56335,901.201662
98,916.644,915.0988630000002
99,912.3587,904.5848903351282
100,908.705,916.432404422818
101,912.76776,908.1244509407588
102,910.6576,925.9480919999999
103,915.0844,904.0311286621808
104,913.80194,913.677337
105,916.52637,915.128166
106,910.5248,915.777421
107,914.61597,919.5905425000001
108,915.7198,914.62508
109,916.35187,938.0846985
110,919.09064,924.2121430000001
111,921.2701,914.202814
112,926.1262,920.7838700000001
113,918.98846,920.2186872512232
114,916.60315,916.250562
115,918.60693,913.6593498186363
116,917.18317,921.6031698074181
117,915.86346,930.716695
118,917.6732,896.182595
119,919.31775,925.8061940000001
120,917.77966,924.7214499625316
121,911.33124,924.512864
122,922.49664,926.245251
123,922.2034,920.4691785000001
124,921.9297,914.625263
125,920.6232,923.904517
126,917.95953,925.740644
127,918.07355,925.195499
128,922.066,943.786482
129,924.6053,917.5946871537171
130,926.0893,925.2181569999999
131,927.9569,925.581182
132,919.5201,920.2909996300879
133,922.02905,925.227404332848
134,921.4288,923.1696924175436
135,920.32086,928.853697974468
136,922.3546,899.952456
