Unnamed: 0,Timestamp,Throughput
0,09-01-23 00:00:00,914026431.429853
1,09-01-23 06:00:00,914626353.0789238
2,09-01-23 12:00:00,900088371.4509504
3,09-01-23 18:00:00,916509044.0
4,10-01-23 00:00:00,916794325.0
5,10-01-23 06:00:00,916936759.0
6,10-01-23 12:00:00,886508528.7545258
7,10-01-23 18:00:00,915358858.0
8,11-01-23 00:00:00,915985671.0
9,11-01-23 06:00:00,910635462.0
10,11-01-23 12:00:00,911481424.7966819
11,11-01-23 18:00:00,884265069.0
12,12-01-23 00:00:00,907011650.0
13,12-01-23 06:00:00,913609090.0
14,12-01-23 12:00:00,902853963.9318702
15,12-01-23 18:00:00,907597407.0
16,13-01-23 00:00:00,899788914.0
17,13-01-23 06:00:00,918857484.0
18,13-01-23 12:00:00,907383369.44749
19,13-01-23 18:00:00,904921947.0
20,14-01-23 00:00:00,916856383.0
21,14-01-23 06:00:00,919395298.0
22,14-01-23 12:00:00,908697142.0
23,14-01-23 18:00:00,905759541.0
24,15-01-23 00:00:00,919760277.5
25,15-01-23 06:00:00,912130072.9802366
26,15-01-23 12:00:00,912965875.7562454
27,15-01-23 18:00:00,912681919.0
28,16-01-23 00:00:00,918135900.0
29,16-01-23 06:00:00,907029940.0
30,16-01-23 12:00:00,908643896.0
31,16-01-23 18:00:00,921594321.0
32,17-01-23 00:00:00,897526383.0
33,17-01-23 06:00:00,919024527.0
34,17-01-23 12:00:00,888996919.0098127
35,17-01-23 18:00:00,916143324.0
36,18-01-23 00:00:00,913576812.0
37,18-01-23 06:00:00,919866377.0
38,18-01-23 12:00:00,914039912.867322
39,18-01-23 18:00:00,919288785.0
40,19-01-23 00:00:00,913444321.0
41,19-01-23 06:00:00,916337462.0
42,19-01-23 12:00:00,908242086.0
43,19-01-23 18:00:00,907743528.0
44,20-01-23 00:00:00,911476556.5
45,20-01-23 06:00:00,916667201.0
46,20-01-23 12:00:00,909930354.4579047
47,20-01-23 18:00:00,914003160.5147254
48,21-01-23 00:00:00,919104227.5
49,21-01-23 06:00:00,906765118.0
50,21-01-23 12:00:00,919820482.6320853
51,21-01-23 18:00:00,919082654.0
52,22-01-23 00:00:00,908148318.5
53,22-01-23 06:00:00,896218848.0
54,22-01-23 12:00:00,915528530.6151142
55,22-01-23 18:00:00,919076909.0
56,23-01-23 00:00:00,914544392.5
57,23-01-23 06:00:00,909062554.0
58,23-01-23 12:00:00,902605653.6228555
59,23-01-23 18:00:00,914895526.5
60,24-01-23 00:00:00,918607668.0
61,24-01-23 06:00:00,915193060.0
62,24-01-23 12:00:00,888987832.1045717
63,24-01-23 18:00:00,917268231.5
64,25-01-23 00:00:00,919180526.0
65,25-01-23 06:00:00,923641079.0
66,25-01-23 12:00:00,914030569.9844648
67,25-01-23 18:00:00,913937059.0
68,26-01-23 00:00:00,923514365.5
69,26-01-23 06:00:00,906706568.0
70,26-01-23 12:00:00,905378980.6517018
71,26-01-23 18:00:00,918763393.0
72,27-01-23 00:00:00,911922208.5
73,27-01-23 06:00:00,902800484.0
74,27-01-23 12:00:00,909921053.5810062
75,27-01-23 18:00:00,897953041.0
76,28-01-23 00:00:00,918869698.0
77,28-01-23 06:00:00,915753928.0
78,28-01-23 12:00:00,916246487.0
79,28-01-23 18:00:00,912524997.0
80,29-01-23 00:00:00,917294926.0
81,29-01-23 06:00:00,905552316.0
82,29-01-23 12:00:00,917557736.5
83,29-01-23 18:00:00,912212066.0
84,30-01-23 00:00:00,917351519.5
85,30-01-23 06:00:00,921934884.0
86,30-01-23 12:00:00,916830744.0
87,30-01-23 18:00:00,913573027.0
88,31-01-23 00:00:00,916614383.0
89,31-01-23 06:00:00,897317835.0
90,31-01-23 12:00:00,906233745.6666666
91,31-01-23 18:00:00,921410884.0
92,01-02-23 00:00:00,915145893.0
93,01-02-23 06:00:00,902721696.0
94,01-02-23 12:00:00,910372613.5
95,01-02-23 18:00:00,928988183.0
96,02-02-23 00:00:00,922223373.0
97,02-02-23 06:00:00,907175390.0
98,02-02-23 12:00:00,914576309.0
99,02-02-23 18:00:00,914184634.5
100,03-02-23 00:00:00,901255307.0
101,03-02-23 06:00:00,913511380.0
102,03-02-23 12:00:00,912523811.0
103,03-02-23 18:00:00,900991585.0
104,04-02-23 00:00:00,913806691.0
105,04-02-23 06:00:00,918394784.0
106,04-02-23 12:00:00,904555627.0
107,04-02-23 18:00:00,915333167.5
