Timestamp,Throughput
04-01-23 00:00:00,886308996.0
04-01-23 06:00:00,886308996.0
04-01-23 12:00:00,886308996.0
04-01-23 18:00:00,886308996.0
05-01-23 00:00:00,891450425.0
05-01-23 06:00:00,890949192.0
05-01-23 12:00:00,894594045.0
05-01-23 18:00:00,886154856.0
06-01-23 00:00:00,889691010.5
06-01-23 06:00:00,817322710.5
06-01-23 12:00:00,869480469.5
06-01-23 18:00:00,871290463.1805556
07-01-23 00:00:00,887359116.0
07-01-23 06:00:00,890478065.0
07-01-23 12:00:00,769498344.0
07-01-23 18:00:00,868773296.0
08-01-23 00:00:00,883346699.0
08-01-23 06:00:00,864074041.6648352
08-01-23 12:00:00,829759900.5
08-01-23 18:00:00,884685669.0
09-01-23 00:00:00,888985266.0
09-01-23 06:00:00,861902523.5
09-01-23 12:00:00,895694290.0
09-01-23 18:00:00,862140092.0
10-01-23 00:00:00,883586557.5
10-01-23 06:00:00,875038159.0
10-01-23 12:00:00,893336377.0
10-01-23 18:00:00,861040119.0
11-01-23 00:00:00,881854091.0
11-01-23 06:00:00,887091437.0
11-01-23 12:00:00,875849603.0
11-01-23 18:00:00,884108357.0
12-01-23 00:00:00,884080402.5
12-01-23 06:00:00,874778501.8637567
12-01-23 12:00:00,891892174.0
12-01-23 18:00:00,887407241.0
13-01-23 00:00:00,884003255.0
13-01-23 06:00:00,753726943.0
13-01-23 12:00:00,894279293.0
13-01-23 18:00:00,887620160.0
14-01-23 00:00:00,833568283.0
14-01-23 06:00:00,869844382.9775132
14-01-23 12:00:00,890714798.0
14-01-23 18:00:00,888879297.0
15-01-23 00:00:00,893413731.5
15-01-23 06:00:00,874937720.0
15-01-23 12:00:00,889220506.0
15-01-23 18:00:00,875493412.6851852
16-01-23 00:00:00,891167213.0
16-01-23 06:00:00,882745559.0
16-01-23 12:00:00,862328073.5
16-01-23 18:00:00,898421084.0
17-01-23 00:00:00,887831628.5
17-01-23 06:00:00,891895096.0
17-01-23 12:00:00,881645345.0
17-01-23 18:00:00,879811733.2934473
18-01-23 00:00:00,877344211.0
18-01-23 06:00:00,860071320.0
18-01-23 12:00:00,876207784.5
18-01-23 18:00:00,886464687.0
19-01-23 00:00:00,893178823.0
19-01-23 06:00:00,882799356.0
19-01-23 12:00:00,892207776.5
19-01-23 18:00:00,859939155.0
20-01-23 00:00:00,877370418.5
20-01-23 06:00:00,824627383.0
20-01-23 12:00:00,887464072.0
20-01-23 18:00:00,895118692.0
21-01-23 00:00:00,832392506.0
21-01-23 06:00:00,899102030.0
21-01-23 12:00:00,892863648.0
21-01-23 18:00:00,895539870.0
22-01-23 00:00:00,894961674.0
22-01-23 06:00:00,892547668.0
22-01-23 12:00:00,890214237.0
22-01-23 18:00:00,884841388.0
23-01-23 00:00:00,888826912.0
23-01-23 06:00:00,807351696.0
23-01-23 12:00:00,858182596.0
23-01-23 18:00:00,893702799.0
24-01-23 00:00:00,888825135.0
24-01-23 06:00:00,892335498.0
24-01-23 12:00:00,857185489.5
24-01-23 18:00:00,877019293.1330049
25-01-23 00:00:00,884108401.0
25-01-23 06:00:00,885050351.0
25-01-23 12:00:00,892392568.0
25-01-23 18:00:00,895748063.0
26-01-23 00:00:00,819567739.0
26-01-23 06:00:00,885206323.0
26-01-23 12:00:00,881957538.0
26-01-23 18:00:00,858628353.0
27-01-23 00:00:00,887309314.0
27-01-23 06:00:00,888670210.0
27-01-23 12:00:00,897792072.0
27-01-23 18:00:00,846045195.0
28-01-23 00:00:00,889770632.0
28-01-23 06:00:00,875005709.0
28-01-23 12:00:00,798597330.5
28-01-23 18:00:00,895224445.0
29-01-23 00:00:00,892496802.5
29-01-23 06:00:00,888154618.0
29-01-23 12:00:00,893859102.0
29-01-23 18:00:00,903085312.0
30-01-23 00:00:00,893859349.0
30-01-23 06:00:00,807983307.0
30-01-23 12:00:00,890453143.0
30-01-23 18:00:00,875714525.3682266
31-01-23 00:00:00,875658465.3571428
31-01-23 06:00:00,875543832.2122507
31-01-23 12:00:00,875466378.7907692
31-01-23 18:00:00,889614413.0
01-02-23 00:00:00,879259925.0
01-02-23 06:00:00,892391140.0
01-02-23 12:00:00,838966749.3333334
01-02-23 18:00:00,875034347.6225641
02-02-23 00:00:00,890818587.0
02-02-23 06:00:00,884315022.0
02-02-23 12:00:00,891414426.3333334
02-02-23 18:00:00,887044863.0
03-02-23 00:00:00,868561934.0
03-02-23 06:00:00,865208877.0
03-02-23 12:00:00,783288661.0
03-02-23 18:00:00,882938584.0
04-02-23 00:00:00,897740452.0
04-02-23 06:00:00,878040055.0
04-02-23 12:00:00,840019027.6666666
04-02-23 18:00:00,900204971.0
05-02-23 00:00:00,890871684.0
05-02-23 06:00:00,894746545.0
05-02-23 12:00:00,894384911.0
05-02-23 18:00:00,892942286.0
06-02-23 00:00:00,892185172.0
06-02-23 06:00:00,886622239.0
06-02-23 12:00:00,868902626.0
06-02-23 18:00:00,885260420.0
07-02-23 00:00:00,869691272.5
07-02-23 06:00:00,887151007.0
07-02-23 12:00:00,877870548.0
07-02-23 18:00:00,869139085.5
08-02-23 00:00:00,875194045.0
08-02-23 06:00:00,894488920.0
08-02-23 12:00:00,892340183.0
08-02-23 18:00:00,889378086.0
09-02-23 00:00:00,890818808.5
09-02-23 06:00:00,890664017.0
09-02-23 12:00:00,833645163.5
09-02-23 18:00:00,894807385.0
10-02-23 00:00:00,893858477.0
10-02-23 06:00:00,891631810.0
10-02-23 12:00:00,882939143.3965517
10-02-23 18:00:00,892024138.0
11-02-23 00:00:00,893702263.0
11-02-23 06:00:00,878842364.5
11-02-23 12:00:00,888567389.0
11-02-23 18:00:00,882038473.5
12-02-23 00:00:00,877819304.0
12-02-23 06:00:00,884020324.020936
12-02-23 12:00:00,882003498.0
12-02-23 18:00:00,894280600.5
13-02-23 00:00:00,893808506.0
13-02-23 06:00:00,891010752.0
13-02-23 12:00:00,893963021.0
13-02-23 18:00:00,892157982.0
14-02-23 00:00:00,887516989.0
14-02-23 06:00:00,893703916.0
14-02-23 12:00:00,715759409.0
14-02-23 18:00:00,890245520.5
15-02-23 00:00:00,894019160.0
15-02-23 06:00:00,887384962.0
15-02-23 12:00:00,895459748.0
15-02-23 18:00:00,878868169.4153439
16-02-23 00:00:00,878499169.0
16-02-23 06:00:00,772650372.0
16-02-23 12:00:00,878847880.0
16-02-23 18:00:00,890243227.0
17-02-23 00:00:00,891818213.0
17-02-23 06:00:00,867968722.0
17-02-23 12:00:00,889315584.6666666
17-02-23 18:00:00,886102383.0
18-02-23 00:00:00,890085117.0
18-02-23 06:00:00,891031708.0
18-02-23 12:00:00,892861571.0
18-02-23 18:00:00,887054907.0
19-02-23 00:00:00,899528972.0
19-02-23 06:00:00,812648670.5
19-02-23 12:00:00,851968724.0
19-02-23 18:00:00,892366531.0
20-02-23 00:00:00,892812287.5
20-02-23 06:00:00,875487666.9002463
20-02-23 12:00:00,889614992.0
20-02-23 18:00:00,898055384.0
21-02-23 00:00:00,886434372.0
21-02-23 06:00:00,739257205.0
21-02-23 12:00:00,811756382.0
21-02-23 18:00:00,880464458.0
22-02-23 00:00:00,814432141.5
22-02-23 06:00:00,878865116.0
22-02-23 12:00:00,879730855.5
22-02-23 18:00:00,894333063.0
23-02-23 00:00:00,876267984.5
23-02-23 06:00:00,881228954.0
23-02-23 12:00:00,867935689.5
23-02-23 18:00:00,886572781.0
24-02-23 00:00:00,875621138.0
24-02-23 06:00:00,868618601.2573892
24-02-23 12:00:00,868394228.0524693
24-02-23 18:00:00,888198661.5
25-02-23 00:00:00,890609984.0
25-02-23 06:00:00,870929203.05698
25-02-23 12:00:00,885988362.0
25-02-23 18:00:00,872260235.0
26-02-23 00:00:00,744146311.0
26-02-23 06:00:00,886260228.0
26-02-23 12:00:00,898055744.0
26-02-23 18:00:00,885261779.5
27-02-23 00:00:00,891316304.0
27-02-23 06:00:00,877922801.0
27-02-23 12:00:00,872206476.0
27-02-23 18:00:00,874927833.0
28-02-23 00:00:00,886729358.0
28-02-23 06:00:00,895797222.0
28-02-23 12:00:00,816057565.5
28-02-23 18:00:00,898057899.0
01-03-23 00:00:00,885051723.0
01-03-23 06:00:00,882800327.0
01-03-23 12:00:00,897452048.0
01-03-23 18:00:00,894017864.0
02-03-23 00:00:00,877603182.0
02-03-23 06:00:00,884175727.0
02-03-23 12:00:00,887412486.0
02-03-23 18:00:00,880191218.5
03-03-23 00:00:00,887673876.0
03-03-23 06:00:00,828141456.0
03-03-23 12:00:00,892917169.0
03-03-23 18:00:00,892549319.0
04-03-23 00:00:00,891763019.0
04-03-23 06:00:00,885471154.0
04-03-23 12:00:00,894479429.0
04-03-23 18:00:00,880495469.0
05-03-23 00:00:00,882380409.0
05-03-23 06:00:00,863766466.0
05-03-23 12:00:00,862767752.5
05-03-23 18:00:00,890085918.0
06-03-23 00:00:00,887107894.0
06-03-23 06:00:00,874981173.5
06-03-23 12:00:00,897373629.0
06-03-23 18:00:00,873210718.0
07-03-23 00:00:00,880831538.5
07-03-23 06:00:00,882693660.0
07-03-23 12:00:00,881348337.2597702
07-03-23 18:00:00,894646071.0
08-03-23 00:00:00,887306608.0
08-03-23 06:00:00,866228287.0
08-03-23 12:00:00,828166774.0
08-03-23 18:00:00,835953159.0
09-03-23 00:00:00,892340049.0
09-03-23 06:00:00,849820233.0
09-03-23 12:00:00,896586477.0
09-03-23 18:00:00,894544911.5
10-03-23 00:00:00,893258761.0
10-03-23 06:00:00,891086701.0
10-03-23 12:00:00,886703584.5
10-03-23 18:00:00,876716979.0
11-03-23 00:00:00,870613559.0
11-03-23 06:00:00,865758765.0
11-03-23 12:00:00,894386163.0
11-03-23 18:00:00,894828925.5
12-03-23 00:00:00,881133006.5
12-03-23 06:00:00,879515256.9458128
12-03-23 12:00:00,886592000.0
12-03-23 18:00:00,880193128.0
13-03-23 00:00:00,851078552.0
13-03-23 06:00:00,878154888.5854701
13-03-23 12:00:00,856915198.0
13-03-23 18:00:00,887962565.5
14-03-23 00:00:00,895960332.0
14-03-23 06:00:00,802766042.0
14-03-23 12:00:00,891451343.0
