Throughput,Timestamp
919461670.6659292,10-01-23 00:00:00
919238195.0,10-01-23 06:00:00
919461670.6659292,10-01-23 12:00:00
919461670.6659292,10-01-23 18:00:00
919461670.6659292,11-01-23 00:00:00
919461670.6659292,11-01-23 06:00:00
919461670.6659292,11-01-23 12:00:00
919461670.6659292,11-01-23 18:00:00
921646934.5,12-01-23 00:00:00
919461670.6659292,12-01-23 06:00:00
919461670.6659292,12-01-23 12:00:00
919461670.6659292,12-01-23 18:00:00
922453974.5,13-01-23 00:00:00
919461670.6659292,13-01-23 06:00:00
909902824.0,13-01-23 12:00:00
919461670.6659292,13-01-23 18:00:00
922801338.0,14-01-23 00:00:00
921701714.0,14-01-23 06:00:00
924112015.0,14-01-23 12:00:00
919461670.6659292,14-01-23 18:00:00
919461670.6659292,15-01-23 00:00:00
919461670.6659292,15-01-23 06:00:00
921436436.0,15-01-23 12:00:00
920598866.0,15-01-23 18:00:00
922066135.0,16-01-23 00:00:00
919461670.6659292,16-01-23 06:00:00
922118794.0,16-01-23 12:00:00
920441439.0,16-01-23 18:00:00
920990353.5,17-01-23 00:00:00
923691633.0,17-01-23 06:00:00
919461670.6659292,17-01-23 12:00:00
922223375.0,17-01-23 18:00:00
922429908.0,18-01-23 00:00:00
922849061.0,18-01-23 06:00:00
923426145.0,18-01-23 12:00:00
922276588.0,18-01-23 18:00:00
923639717.5,19-01-23 00:00:00
919461670.6659292,19-01-23 06:00:00
918867332.0,19-01-23 12:00:00
924007527.0,19-01-23 18:00:00
919677473.0,20-01-23 00:00:00
919461670.6659292,20-01-23 06:00:00
921540049.0,20-01-23 12:00:00
919461670.6659292,20-01-23 18:00:00
921727814.5,21-01-23 00:00:00
919461670.6659292,21-01-23 06:00:00
924157097.0,21-01-23 12:00:00
923114942.5,21-01-23 18:00:00
919461670.6659292,22-01-23 00:00:00
919461670.6659292,22-01-23 06:00:00
922544914.0,22-01-23 12:00:00
922143302.0,22-01-23 18:00:00
922069039.0,23-01-23 00:00:00
919918806.0,23-01-23 06:00:00
922171315.0,23-01-23 12:00:00
924320760.0,23-01-23 18:00:00
923585786.0,24-01-23 00:00:00
919461670.6659292,24-01-23 06:00:00
920704182.0,24-01-23 12:00:00
925539353.0,24-01-23 18:00:00
919577975.0,25-01-23 00:00:00
921553412.0,25-01-23 06:00:00
924555185.0,25-01-23 12:00:00
925419221.0,25-01-23 18:00:00
913492693.0,26-01-23 00:00:00
919461670.6659292,26-01-23 06:00:00
922224805.0,26-01-23 12:00:00
919183605.0,26-01-23 18:00:00
919461670.6659292,27-01-23 00:00:00
921807632.0,27-01-23 06:00:00
921987630.0,27-01-23 12:00:00
919461670.6659292,27-01-23 18:00:00
921752137.5,28-01-23 00:00:00
923012069.0,28-01-23 06:00:00
919461670.6659292,28-01-23 12:00:00
919461670.6659292,28-01-23 18:00:00
919461670.6659292,29-01-23 00:00:00
919461670.6659292,29-01-23 06:00:00
924111923.0,29-01-23 12:00:00
921019170.0,29-01-23 18:00:00
920554352.0,30-01-23 00:00:00
919461670.6659292,30-01-23 06:00:00
921070263.0,30-01-23 12:00:00
919461670.6659292,30-01-23 18:00:00
919461670.6659292,31-01-23 00:00:00
919461670.6659292,31-01-23 06:00:00
919461670.6659292,31-01-23 12:00:00
922017071.0,31-01-23 18:00:00
920035585.0,01-02-23 00:00:00
925316122.0,01-02-23 06:00:00
921490619.5,01-02-23 12:00:00
921124421.5,01-02-23 18:00:00
921877152.5,02-02-23 00:00:00
919183697.0,02-02-23 06:00:00
854798685.0,02-02-23 12:00:00
923535343.0,02-02-23 18:00:00
919935531.3333334,03-02-23 00:00:00
922506829.0,03-02-23 06:00:00
924503961.0,03-02-23 12:00:00
923114895.5,03-02-23 18:00:00
919461670.6659292,04-02-23 00:00:00
922012876.0,04-02-23 06:00:00
923695265.5,04-02-23 12:00:00
923900636.0,04-02-23 18:00:00
922827022.5,05-02-23 00:00:00
922434382.0,05-02-23 06:00:00
922942201.5,05-02-23 12:00:00
928021682.5,05-02-23 18:00:00
925317279.0,06-02-23 00:00:00
921437449.0,06-02-23 06:00:00
919107471.0,06-02-23 12:00:00
923640500.5,06-02-23 18:00:00
922748356.0,07-02-23 00:00:00
921285691.0,07-02-23 06:00:00
924217150.0,07-02-23 12:00:00
922850491.0,07-02-23 18:00:00
927621784.0,08-02-23 00:00:00
923114527.0,08-02-23 06:00:00
921647165.0,08-02-23 12:00:00
924033789.5,08-02-23 18:00:00
926155028.5,09-02-23 00:00:00
926050820.0,09-02-23 06:00:00
923011146.0,09-02-23 12:00:00
921589621.0,09-02-23 18:00:00
922067103.5,10-02-23 00:00:00
920492119.0,10-02-23 06:00:00
923839003.0,10-02-23 12:00:00
924556395.5,10-02-23 18:00:00
921070125.0,11-02-23 00:00:00
923536036.0,11-02-23 06:00:00
922517083.0,11-02-23 12:00:00
923484992.0,11-02-23 18:00:00
900937197.5,12-02-23 00:00:00
922248248.0,12-02-23 06:00:00
923170187.0,12-02-23 12:00:00
926632865.0,12-02-23 18:00:00
921676932.5,13-02-23 00:00:00
923271075.0,13-02-23 06:00:00
921253350.0,13-02-23 12:00:00
920836220.0,13-02-23 18:00:00
920860870.0,14-02-23 00:00:00
916454278.0,14-02-23 06:00:00
921149044.0,14-02-23 12:00:00
908176501.0,14-02-23 18:00:00
919461670.6659292,15-02-23 00:00:00
924845511.0,15-02-23 06:00:00
926759489.0,15-02-23 12:00:00
919461670.6659292,15-02-23 18:00:00
917453176.0,16-02-23 00:00:00
909680601.0,16-02-23 06:00:00
922066827.0,16-02-23 12:00:00
816999153.5,16-02-23 18:00:00
922959271.0,17-02-23 00:00:00
911686591.0,17-02-23 06:00:00
919461670.6659292,17-02-23 12:00:00
922431615.0,17-02-23 18:00:00
925793814.0,18-02-23 00:00:00
924791233.0,18-02-23 06:00:00
924491255.0,18-02-23 12:00:00
920290088.0,18-02-23 18:00:00
922958441.0,19-02-23 00:00:00
923796795.0,19-02-23 06:00:00
922565801.0,19-02-23 12:00:00
919461670.6659292,19-02-23 18:00:00
921145224.0,20-02-23 00:00:00
923063945.0,20-02-23 06:00:00
924421749.5,20-02-23 12:00:00
924373466.0,20-02-23 18:00:00
922378588.0,21-02-23 00:00:00
925001688.0,21-02-23 06:00:00
923011377.0,21-02-23 12:00:00
924688456.0,21-02-23 18:00:00
922566098.5,22-02-23 00:00:00
913146063.0,22-02-23 06:00:00
929144540.0,22-02-23 12:00:00
926682607.0,22-02-23 18:00:00
919461670.6659292,23-02-23 00:00:00
922452383.6666666,23-02-23 06:00:00
922014951.0,23-02-23 12:00:00
906441160.0,23-02-23 18:00:00
923826265.5,24-02-23 00:00:00
916561152.0,24-02-23 06:00:00
923980504.0,24-02-23 12:00:00
922646589.0,24-02-23 18:00:00
919461670.6659292,25-02-23 00:00:00
923685610.0,25-02-23 06:00:00
922597999.0,25-02-23 12:00:00
919969855.0,25-02-23 18:00:00
925894644.0,26-02-23 00:00:00
922301949.5,26-02-23 06:00:00
919461670.6659292,26-02-23 12:00:00
920545744.3333334,26-02-23 18:00:00
919461670.6659292,27-02-23 00:00:00
921176134.0,27-02-23 06:00:00
920969181.0,27-02-23 12:00:00
922281153.0,27-02-23 18:00:00
923798224.0,28-02-23 00:00:00
909588615.0,28-02-23 06:00:00
919576823.5,28-02-23 12:00:00
916563122.0,28-02-23 18:00:00
923899020.0,01-03-23 00:00:00
924529135.0,01-03-23 06:00:00
922273360.0,01-03-23 12:00:00
923802938.0,01-03-23 18:00:00
923293801.5,02-03-23 00:00:00
921186990.5,02-03-23 06:00:00
914097362.0,02-03-23 12:00:00
925341411.5,02-03-23 18:00:00
923849871.0,03-03-23 00:00:00
919461670.6659292,03-03-23 06:00:00
920989514.5,03-03-23 12:00:00
919461670.6659292,03-03-23 18:00:00
923954844.0,04-03-23 00:00:00
922197484.0,04-03-23 06:00:00
925158604.0,04-03-23 12:00:00
860517250.0,04-03-23 18:00:00
925527271.5,05-03-23 00:00:00
922435627.0,05-03-23 06:00:00
922853537.0,05-03-23 12:00:00
922749602.0,05-03-23 18:00:00
923483796.5,06-03-23 00:00:00
924729509.0,06-03-23 06:00:00
922592315.0,06-03-23 12:00:00
924269788.0,06-03-23 18:00:00
922750386.0,07-03-23 00:00:00
923325027.0,07-03-23 06:00:00
920441439.0,07-03-23 12:00:00
922585718.0,07-03-23 18:00:00
921857019.0,08-03-23 00:00:00
923169772.0,08-03-23 06:00:00
