Throughput,Timestamp
934276855.5839118,08-01-23 00:00:00
934276855.583912,08-01-23 06:00:00
913835787.0,08-01-23 12:00:00
902144165.0,08-01-23 18:00:00
936273042.0,09-01-23 00:00:00
922648619.0,09-01-23 06:00:00
900413404.5,09-01-23 12:00:00
911843558.0,09-01-23 18:00:00
918761831.0,10-01-23 00:00:00
934276855.583912,10-01-23 06:00:00
906574339.5,10-01-23 12:00:00
918030996.0,10-01-23 18:00:00
932867550.0,11-01-23 00:00:00
934276855.583912,11-01-23 06:00:00
919631281.0,11-01-23 12:00:00
913992595.0,11-01-23 18:00:00
937900725.0,12-01-23 00:00:00
934276855.583912,12-01-23 06:00:00
882429989.0,12-01-23 12:00:00
925091813.0,12-01-23 18:00:00
850763243.0,13-01-23 00:00:00
934276855.583912,13-01-23 06:00:00
912578521.0,13-01-23 12:00:00
934387802.0,13-01-23 18:00:00
914431311.0,14-01-23 00:00:00
934276855.583912,14-01-23 06:00:00
908334410.0,14-01-23 12:00:00
923409078.5,14-01-23 18:00:00
915251254.0,15-01-23 00:00:00
934276855.583912,15-01-23 06:00:00
877003591.0,15-01-23 12:00:00
920441991.0,15-01-23 18:00:00
912944155.0,16-01-23 00:00:00
934276855.583912,16-01-23 06:00:00
934276855.583912,16-01-23 12:00:00
925553440.0,16-01-23 18:00:00
901724058.0,17-01-23 00:00:00
934276855.583912,17-01-23 06:00:00
916511931.0,17-01-23 12:00:00
894095248.5,17-01-23 18:00:00
934181262.0,18-01-23 00:00:00
927102086.0,18-01-23 06:00:00
926371461.0,18-01-23 12:00:00
899524508.0,18-01-23 18:00:00
925789926.0,19-01-23 00:00:00
913005006.0,19-01-23 06:00:00
915514144.0,19-01-23 12:00:00
934276855.583912,19-01-23 18:00:00
912856395.3333334,20-01-23 00:00:00
917819352.0,20-01-23 06:00:00
919419742.0,20-01-23 12:00:00
905918594.0,20-01-23 18:00:00
859676850.0,21-01-23 00:00:00
924164768.0,21-01-23 06:00:00
918868846.5,21-01-23 12:00:00
796289331.0,21-01-23 18:00:00
853281621.0,22-01-23 00:00:00
879863459.5,22-01-23 06:00:00
937845342.0,22-01-23 12:00:00
910637739.0,22-01-23 18:00:00
917242354.0,23-01-23 00:00:00
923969552.0,23-01-23 06:00:00
915792882.6666666,23-01-23 12:00:00
905601937.0,23-01-23 18:00:00
923846175.0,24-01-23 00:00:00
905001385.5,24-01-23 06:00:00
915359133.0,24-01-23 12:00:00
917846622.0,24-01-23 18:00:00
923011239.0,25-01-23 00:00:00
923011516.0,25-01-23 06:00:00
851966935.0,25-01-23 12:00:00
876691779.5,25-01-23 18:00:00
934276855.583912,26-01-23 00:00:00
934276855.583912,26-01-23 06:00:00
924007338.0,26-01-23 12:00:00
923849362.0,26-01-23 18:00:00
922070515.0,27-01-23 00:00:00
934276855.583912,27-01-23 06:00:00
894594537.0,27-01-23 12:00:00
936484723.0,27-01-23 18:00:00
917191720.0,28-01-23 00:00:00
934276855.583912,28-01-23 06:00:00
912997907.0,28-01-23 12:00:00
913548168.0,28-01-23 18:00:00
921911338.0,29-01-23 00:00:00
934276855.583912,29-01-23 06:00:00
910351377.0,29-01-23 12:00:00
934276855.583912,29-01-23 18:00:00
908103136.6666666,30-01-23 00:00:00
934276855.583912,30-01-23 06:00:00
897215489.0,30-01-23 12:00:00
927311060.0,30-01-23 18:00:00
921569510.5,31-01-23 00:00:00
934276855.583912,31-01-23 06:00:00
924381925.0,31-01-23 12:00:00
914412941.0,31-01-23 18:00:00
906864671.0,01-02-23 00:00:00
934276855.583912,01-02-23 06:00:00
926052255.0,01-02-23 12:00:00
913494902.0,01-02-23 18:00:00
933390579.0,02-02-23 00:00:00
934276855.583912,02-02-23 06:00:00
918815455.0,02-02-23 12:00:00
911898085.0,02-02-23 18:00:00
905185630.0,03-02-23 00:00:00
934276855.583912,03-02-23 06:00:00
920601533.0,03-02-23 12:00:00
924506823.5,03-02-23 18:00:00
834375392.0,04-02-23 00:00:00
934276855.583912,04-02-23 06:00:00
774430490.0,04-02-23 12:00:00
910032830.5,04-02-23 18:00:00
924783828.0,05-02-23 00:00:00
925947860.0,05-02-23 06:00:00
905788634.0,05-02-23 12:00:00
932294002.0,05-02-23 18:00:00
912763902.5,06-02-23 00:00:00
934276855.583912,06-02-23 06:00:00
912472705.0,06-02-23 12:00:00
923296036.5,06-02-23 18:00:00
934276855.583912,07-02-23 00:00:00
905026624.0,07-02-23 06:00:00
917400151.0,07-02-23 12:00:00
882797720.5,07-02-23 18:00:00
926471733.0,08-02-23 00:00:00
934276855.583912,08-02-23 06:00:00
902247904.5,08-02-23 12:00:00
911217100.0,08-02-23 18:00:00
910796938.0,09-02-23 00:00:00
934276855.583912,09-02-23 06:00:00
897765795.0,09-02-23 12:00:00
917453956.0,09-02-23 18:00:00
918501754.0,10-02-23 00:00:00
913421451.0,10-02-23 06:00:00
934276855.583912,10-02-23 12:00:00
915155685.0,10-02-23 18:00:00
906338410.0,11-02-23 00:00:00
920154645.0,11-02-23 06:00:00
755919723.0,11-02-23 12:00:00
930401484.0,11-02-23 18:00:00
912266621.5,12-02-23 00:00:00
900675075.0,12-02-23 06:00:00
925371790.0,12-02-23 12:00:00
924975708.0,12-02-23 18:00:00
924743823.0,13-02-23 00:00:00
924933643.0,13-02-23 06:00:00
888802671.0,13-02-23 12:00:00
930564697.5,13-02-23 18:00:00
934276855.583912,14-02-23 00:00:00
880176850.0,14-02-23 06:00:00
900759429.5,14-02-23 12:00:00
917815865.0,14-02-23 18:00:00
920956511.5,15-02-23 00:00:00
847829381.5,15-02-23 06:00:00
925945731.0,15-02-23 12:00:00
914019008.5,15-02-23 18:00:00
918949445.5,16-02-23 00:00:00
917294101.0,16-02-23 06:00:00
936329122.0,16-02-23 12:00:00
767429731.5,16-02-23 18:00:00
913101670.0,17-02-23 00:00:00
923063160.5,17-02-23 06:00:00
917191812.0,17-02-23 12:00:00
931476834.0,17-02-23 18:00:00
891921109.0,18-02-23 00:00:00
876980483.5,18-02-23 06:00:00
917560053.0,18-02-23 12:00:00
918213006.5,18-02-23 18:00:00
913784570.0,19-02-23 00:00:00
934276855.583912,19-02-23 06:00:00
925002127.5,19-02-23 12:00:00
898580527.0,19-02-23 18:00:00
926471409.0,20-02-23 00:00:00
934276855.583912,20-02-23 06:00:00
905291495.5,20-02-23 12:00:00
911789902.5,20-02-23 18:00:00
922750801.0,21-02-23 00:00:00
913364453.0,21-02-23 06:00:00
867670821.0,21-02-23 12:00:00
865469842.0,21-02-23 18:00:00
926576869.0,22-02-23 00:00:00
917263443.0,22-02-23 06:00:00
922433934.3333334,22-02-23 12:00:00
934276855.583912,22-02-23 18:00:00
914781193.5,23-02-23 00:00:00
883694936.5,23-02-23 06:00:00
934276855.583912,23-02-23 12:00:00
915720596.0,23-02-23 18:00:00
877137034.0,24-02-23 00:00:00
929036624.0,24-02-23 06:00:00
908225328.0,24-02-23 12:00:00
916483606.5,24-02-23 18:00:00
891973538.0,25-02-23 00:00:00
934276855.583912,25-02-23 06:00:00
915288083.0,25-02-23 12:00:00
847462088.0,25-02-23 18:00:00
919080724.0,26-02-23 00:00:00
836123868.0,26-02-23 06:00:00
913052299.0,26-02-23 12:00:00
924370000.0,26-02-23 18:00:00
913598963.5,27-02-23 00:00:00
912107025.0,27-02-23 06:00:00
919734845.5,27-02-23 12:00:00
909695474.0,27-02-23 18:00:00
883951910.0,28-02-23 00:00:00
934276855.583912,28-02-23 06:00:00
