Throughput,Timestamp
850005403.2081778,09-01-23 00:00:00
850005403.2081779,09-01-23 06:00:00
840251976.5,09-01-23 12:00:00
878340213.0,09-01-23 18:00:00
888721966.0,10-01-23 00:00:00
887198423.0,10-01-23 06:00:00
859099390.0,10-01-23 12:00:00
874486954.5,10-01-23 18:00:00
887390663.5,11-01-23 00:00:00
886152286.0,11-01-23 06:00:00
888878897.0,11-01-23 12:00:00
851864633.0,11-01-23 18:00:00
884421692.0,12-01-23 00:00:00
870474357.6666666,12-01-23 06:00:00
850005403.2081779,12-01-23 12:00:00
845520906.0,12-01-23 18:00:00
877815749.0,13-01-23 00:00:00
854330090.0,13-01-23 06:00:00
680977498.0,13-01-23 12:00:00
881696099.0,13-01-23 18:00:00
888143873.0,14-01-23 00:00:00
885418592.0,14-01-23 06:00:00
871366089.0,14-01-23 12:00:00
880794321.0,14-01-23 18:00:00
890923533.0,15-01-23 00:00:00
865599834.0,15-01-23 06:00:00
873854223.3333334,15-01-23 12:00:00
870607709.0,15-01-23 18:00:00
850005403.2081778,16-01-23 00:00:00
861706900.0,16-01-23 06:00:00
867068231.0,16-01-23 12:00:00
888275312.0,16-01-23 18:00:00
850005403.2081782,17-01-23 00:00:00
865862384.5,17-01-23 06:00:00
886572914.0,17-01-23 12:00:00
868920848.0,17-01-23 18:00:00
876926301.0,18-01-23 00:00:00
877212300.5,18-01-23 06:00:00
871997022.0,18-01-23 12:00:00
881251090.0,18-01-23 18:00:00
884816293.0,19-01-23 00:00:00
863186632.0,19-01-23 06:00:00
873305298.0,19-01-23 12:00:00
850005403.2081776,19-01-23 18:00:00
878629940.0,20-01-23 00:00:00
876663805.0,20-01-23 06:00:00
878472038.5,20-01-23 12:00:00
883165081.0,20-01-23 18:00:00
883058764.0,21-01-23 00:00:00
875614308.0,21-01-23 06:00:00
850005403.2081776,21-01-23 12:00:00
870740340.0,21-01-23 18:00:00
881040033.5,22-01-23 00:00:00
850005403.2081776,22-01-23 06:00:00
881748528.0,22-01-23 12:00:00
881538019.0,22-01-23 18:00:00
882902117.0,23-01-23 00:00:00
882172750.5,23-01-23 06:00:00
847827566.0,23-01-23 12:00:00
732430152.0,23-01-23 18:00:00
850005403.2081776,24-01-23 00:00:00
871760152.0,24-01-23 06:00:00
857735382.0,24-01-23 12:00:00
839622256.0,24-01-23 18:00:00
870319960.5,25-01-23 00:00:00
850005403.2081772,25-01-23 06:00:00
850005403.2081777,25-01-23 12:00:00
850005403.2081774,25-01-23 18:00:00
890191488.0,26-01-23 00:00:00
850005403.2081776,26-01-23 06:00:00
826753260.0,26-01-23 12:00:00
850005403.2081773,26-01-23 18:00:00
850005403.2081776,27-01-23 00:00:00
878288794.0,27-01-23 06:00:00
755604999.0,27-01-23 12:00:00
877056868.5,27-01-23 18:00:00
866150776.0,28-01-23 00:00:00
864236512.0,28-01-23 06:00:00
867162821.0,28-01-23 12:00:00
865864143.0,28-01-23 18:00:00
881976103.0,29-01-23 00:00:00
871734311.0,29-01-23 06:00:00
891081310.0,29-01-23 12:00:00
887594989.0,29-01-23 18:00:00
870476671.5,30-01-23 00:00:00
863870787.0,30-01-23 06:00:00
848875592.0,30-01-23 12:00:00
870161968.0,30-01-23 18:00:00
884473410.0,31-01-23 00:00:00
864500687.0,31-01-23 06:00:00
854890529.5,31-01-23 12:00:00
731801995.0,31-01-23 18:00:00
875823693.5,01-02-23 00:00:00
885209605.5,01-02-23 06:00:00
879441702.0,01-02-23 12:00:00
880045866.0,01-02-23 18:00:00
892548560.0,02-02-23 00:00:00
884629757.0,02-02-23 06:00:00
882876389.5,02-02-23 12:00:00
850005403.2081773,02-02-23 18:00:00
871001004.0,03-02-23 00:00:00
886884826.0,03-02-23 06:00:00
867042464.5,03-02-23 12:00:00
850005403.2081778,03-02-23 18:00:00
877399302.0,04-02-23 00:00:00
876453213.0,04-02-23 06:00:00
884368949.0,04-02-23 12:00:00
886572559.0,04-02-23 18:00:00
876034308.0,05-02-23 00:00:00
886572646.5,05-02-23 06:00:00
872049189.0,05-02-23 12:00:00
883295907.5,05-02-23 18:00:00
886467834.0,06-02-23 00:00:00
877554263.0,06-02-23 06:00:00
869480306.0,06-02-23 12:00:00
850005403.2081776,06-02-23 18:00:00
884631938.0,07-02-23 00:00:00
870136462.0,07-02-23 06:00:00
850005403.2081772,07-02-23 12:00:00
861039646.0,07-02-23 18:00:00
884580482.0,08-02-23 00:00:00
850005403.2081773,08-02-23 06:00:00
889402741.0,08-02-23 12:00:00
886048181.0,08-02-23 18:00:00
890923031.0,09-02-23 00:00:00
812056282.0,09-02-23 06:00:00
876112623.5,09-02-23 12:00:00
892992311.0,09-02-23 18:00:00
888721166.0,10-02-23 00:00:00
892130468.0,10-02-23 06:00:00
884092699.0,10-02-23 12:00:00
872362977.0,10-02-23 18:00:00
891265620.5,11-02-23 00:00:00
850005403.2081772,11-02-23 06:00:00
877922177.0,11-02-23 12:00:00
874197031.0,11-02-23 18:00:00
878653468.0,12-02-23 00:00:00
850005403.2081771,12-02-23 06:00:00
850005403.2081772,12-02-23 12:00:00
890714085.0,12-02-23 18:00:00
887306652.0,13-02-23 00:00:00
864132907.0,13-02-23 06:00:00
871452840.5,13-02-23 12:00:00
871679267.0,13-02-23 18:00:00
881880123.5,14-02-23 00:00:00
886632216.0,14-02-23 06:00:00
854329346.0,14-02-23 12:00:00
843737859.0,14-02-23 18:00:00
868432119.0,15-02-23 00:00:00
860253040.0,15-02-23 06:00:00
423154029.0,15-02-23 12:00:00
850005403.2081773,15-02-23 18:00:00
884475138.0,16-02-23 00:00:00
886940226.5,16-02-23 06:00:00
853437329.0,16-02-23 12:00:00
872731488.5,16-02-23 18:00:00
883427135.0,17-02-23 00:00:00
882666761.0,17-02-23 06:00:00
880332817.0,17-02-23 12:00:00
892443569.0,17-02-23 18:00:00
872783398.5,18-02-23 00:00:00
850005403.2081771,18-02-23 06:00:00
881358111.5,18-02-23 12:00:00
892392032.0,18-02-23 18:00:00
889548392.5,19-02-23 00:00:00
889142375.0,19-02-23 06:00:00
881591505.0,19-02-23 12:00:00
890223012.0,19-02-23 18:00:00
891133382.0,20-02-23 00:00:00
876033979.0,20-02-23 06:00:00
874617722.0,20-02-23 12:00:00
881488587.0,20-02-23 18:00:00
880386017.0,21-02-23 00:00:00
876137527.0,21-02-23 06:00:00
882431338.0,21-02-23 12:00:00
850005403.208177,21-02-23 18:00:00
883531374.0,22-02-23 00:00:00
879179822.0,22-02-23 06:00:00
858994893.5,22-02-23 12:00:00
869113508.0,22-02-23 18:00:00
890714174.0,23-02-23 00:00:00
865180469.5,23-02-23 06:00:00
872101356.0,23-02-23 12:00:00
850005403.2081771,23-02-23 18:00:00
850005403.208177,24-02-23 00:00:00
885785638.0,24-02-23 06:00:00
843789697.0,24-02-23 12:00:00
891553482.0,24-02-23 18:00:00
850005403.2081771,25-02-23 00:00:00
850005403.2081771,25-02-23 06:00:00
850005403.208177,25-02-23 12:00:00
884369042.0,25-02-23 18:00:00
878182411.5,26-02-23 00:00:00
885442543.0,26-02-23 06:00:00
888196854.5,26-02-23 12:00:00
869742863.0,26-02-23 18:00:00
883741620.0,27-02-23 00:00:00
843477888.0,27-02-23 06:00:00
850005403.2081769,27-02-23 12:00:00
810131478.0,27-02-23 18:00:00
833567491.0,28-02-23 00:00:00
802004235.0,28-02-23 06:00:00
850005403.208177,28-02-23 12:00:00
850005403.2081769,28-02-23 18:00:00
890086229.0,01-03-23 00:00:00
881827692.0,01-03-23 06:00:00
868430860.0,01-03-23 12:00:00
