Throughput,Timestamp
847015681.870151,09-01-23 00:00:00
847015681.8701512,09-01-23 06:00:00
847015681.8701513,09-01-23 12:00:00
817784708.0,09-01-23 18:00:00
878392921.5,10-01-23 00:00:00
847015681.8701513,10-01-23 06:00:00
847015681.8701513,10-01-23 12:00:00
780034477.0,10-01-23 18:00:00
883347968.0,11-01-23 00:00:00
854329132.0,11-01-23 06:00:00
847015681.8701513,11-01-23 12:00:00
870004290.0,11-01-23 18:00:00
922120639.0,12-01-23 00:00:00
910112767.0,12-01-23 06:00:00
847015681.8701514,12-01-23 12:00:00
622173782.0,12-01-23 18:00:00
850421019.0,13-01-23 00:00:00
847015681.8701514,13-01-23 06:00:00
847015681.8701513,13-01-23 12:00:00
658401858.0,13-01-23 18:00:00
901541092.0,14-01-23 00:00:00
890771724.5,14-01-23 06:00:00
847015681.8701513,14-01-23 12:00:00
884894481.0,14-01-23 18:00:00
904608324.0,15-01-23 00:00:00
896529987.0,15-01-23 06:00:00
847015681.8701513,15-01-23 12:00:00
880650824.0,15-01-23 18:00:00
909443433.5,16-01-23 00:00:00
917295844.0,16-01-23 06:00:00
847015681.8701513,16-01-23 12:00:00
897267739.0,16-01-23 18:00:00
802739283.0,17-01-23 00:00:00
863031037.0,17-01-23 06:00:00
847015681.8701513,17-01-23 12:00:00
871785694.0,17-01-23 18:00:00
877586778.0,18-01-23 00:00:00
914296203.0,18-01-23 06:00:00
847015681.8701513,18-01-23 12:00:00
674131027.0,18-01-23 18:00:00
801402589.5,19-01-23 00:00:00
903660763.0,19-01-23 06:00:00
847015681.8701513,19-01-23 12:00:00
653368718.5,19-01-23 18:00:00
877292470.0,20-01-23 00:00:00
878599062.0,20-01-23 06:00:00
847015681.8701513,20-01-23 12:00:00
845906941.0,20-01-23 18:00:00
847015681.8701514,21-01-23 00:00:00
847015681.8701513,21-01-23 06:00:00
847015681.8701513,21-01-23 12:00:00
875196715.0,21-01-23 18:00:00
877816623.5,22-01-23 00:00:00
897687349.0,22-01-23 06:00:00
847015681.8701513,22-01-23 12:00:00
847015681.8701513,22-01-23 18:00:00
906863583.0,23-01-23 00:00:00
882691763.0,23-01-23 06:00:00
851025515.0,23-01-23 12:00:00
847015681.8701513,23-01-23 18:00:00
883424352.0,24-01-23 00:00:00
916875587.0,24-01-23 06:00:00
847015681.8701513,24-01-23 12:00:00
729915103.0,24-01-23 18:00:00
880725616.5,25-01-23 00:00:00
910276107.0,25-01-23 06:00:00
847015681.8701513,25-01-23 12:00:00
475581644.0,25-01-23 18:00:00
834483725.5,26-01-23 00:00:00
910316293.0,26-01-23 06:00:00
847015681.8701513,26-01-23 12:00:00
744928200.0,26-01-23 18:00:00
847015681.8701513,27-01-23 00:00:00
901149726.0,27-01-23 06:00:00
847015681.8701513,27-01-23 12:00:00
526333381.0,27-01-23 18:00:00
894227177.0,28-01-23 00:00:00
899471011.0,28-01-23 06:00:00
847015681.8701513,28-01-23 12:00:00
847015681.8701513,28-01-23 18:00:00
908553732.0,29-01-23 00:00:00
807774981.0,29-01-23 06:00:00
847015681.8701513,29-01-23 12:00:00
893544906.0,29-01-23 18:00:00
847015681.8701513,30-01-23 00:00:00
922328233.0,30-01-23 06:00:00
