Throughput,Timestamp
844665915.8158956,04-01-23 00:00:00
844665915.8158954,04-01-23 06:00:00
921751424.0,04-01-23 12:00:00
916533941.0,04-01-23 18:00:00
931068691.5,05-01-23 00:00:00
938110206.0,05-01-23 06:00:00
905577755.0,05-01-23 12:00:00
923590195.0,05-01-23 18:00:00
923586987.0,06-01-23 00:00:00
917033103.0,06-01-23 06:00:00
844665915.8158953,06-01-23 12:00:00
919707849.0,06-01-23 18:00:00
922641699.0,07-01-23 00:00:00
919181353.0,07-01-23 06:00:00
911739658.0,07-01-23 12:00:00
922538525.0,07-01-23 18:00:00
931764235.5,08-01-23 00:00:00
844665915.8158953,08-01-23 06:00:00
919391666.0,08-01-23 12:00:00
925999410.0,08-01-23 18:00:00
885708500.0,09-01-23 00:00:00
844665915.8158954,09-01-23 06:00:00
844665915.8158953,09-01-23 12:00:00
925713249.5,09-01-23 18:00:00
924273183.0,10-01-23 00:00:00
844665915.8158953,10-01-23 06:00:00
844665915.8158953,10-01-23 12:00:00
844665915.8158953,10-01-23 18:00:00
938269557.0,11-01-23 00:00:00
925740951.0,11-01-23 06:00:00
844665915.8158954,11-01-23 12:00:00
844665915.8158953,11-01-23 18:00:00
912159774.0,12-01-23 00:00:00
918658627.0,12-01-23 06:00:00
916876183.0,12-01-23 12:00:00
732536512.0,12-01-23 18:00:00
923220354.0,13-01-23 00:00:00
921808968.0,13-01-23 06:00:00
844665915.8158953,13-01-23 12:00:00
844665915.8158953,13-01-23 18:00:00
844665915.8158954,14-01-23 00:00:00
844665915.8158954,14-01-23 06:00:00
922220609.0,14-01-23 12:00:00
913627009.0,14-01-23 18:00:00
637640336.0,15-01-23 00:00:00
844665915.8158954,15-01-23 06:00:00
844665915.8158954,15-01-23 12:00:00
844665915.8158953,15-01-23 18:00:00
777471212.5,16-01-23 00:00:00
844665915.8158953,16-01-23 06:00:00
925631667.0,16-01-23 12:00:00
844665915.8158954,16-01-23 18:00:00
925790111.0,17-01-23 00:00:00
844665915.8158954,17-01-23 06:00:00
844665915.8158954,17-01-23 12:00:00
917582994.5,17-01-23 18:00:00
911108005.0,18-01-23 00:00:00
921764052.0,18-01-23 06:00:00
919861088.0,18-01-23 12:00:00
922276081.0,18-01-23 18:00:00
924113771.0,19-01-23 00:00:00
926051051.0,19-01-23 06:00:00
903768603.0,19-01-23 12:00:00
844665915.8158953,19-01-23 18:00:00
921700423.0,20-01-23 00:00:00
923639416.0,20-01-23 06:00:00
844665915.8158953,20-01-23 12:00:00
515374846.0,20-01-23 18:00:00
656778204.0,21-01-23 00:00:00
844665915.8158953,21-01-23 06:00:00
844665915.8158954,21-01-23 12:00:00
844665915.8158953,21-01-23 18:00:00
910270691.0,22-01-23 00:00:00
937638408.0,22-01-23 06:00:00
844665915.8158953,22-01-23 12:00:00
918948873.5,22-01-23 18:00:00
922356078.0,23-01-23 00:00:00
915937383.0,23-01-23 06:00:00
844665915.8158953,23-01-23 12:00:00
501375511.00000006,23-01-23 18:00:00
923332361.0,24-01-23 00:00:00
844665915.8158954,24-01-23 06:00:00
916561335.0,24-01-23 12:00:00
844665915.8158953,24-01-23 18:00:00
622461676.0,25-01-23 00:00:00
844665915.8158953,25-01-23 06:00:00
892941231.0,25-01-23 12:00:00
844665915.8158953,25-01-23 18:00:00
